iso_steff,iso_slogg_err2,iso_steff_err1,iso_steff_err2,iso_slogage,iso_smass,iso_sparallax_err1,iso_sparallax_err2,id_starname,iso_sparallax,iso_srad,iso_smet_err1,iso_smet_err2,iso_smass_err2,iso_smass_err1,iso_slogg_err1,iso_srad_err1,iso_smet,iso_srad_err2,iso_slogg,iso_slogage_err1,iso_slogage_err2,iso_sage,iso_sage_err1,iso_sage_err2
5998.0,-0.088,64.0,-64.0,9.742,1.005,0.25,-0.27,K03190,2.65,1.106,0.043,-0.042,-0.03,0.032,0.075,0.125,-0.165,-0.091,4.351,0.085,-0.174,5.52077439281,1.19351413645,-1.822492595
5059.0,-0.099,97.0,-77.0,9.362,1.6108,0.012,-0.011,K03193,0.101,5.8,0.042,-0.037,-0.0053,0.0059,0.098,0.72,0.075,-0.62,3.118,0.013,-0.019,2.30144181741,0.0699318882531,-0.0985153543551
6360.0,-0.11,65.0,-65.0,9.422,1.34,0.36,-0.34,K03194,2.3,1.63,0.042,-0.042,-0.066,0.095,0.11,0.28,0.163,-0.23,4.14,0.047,-0.073,2.64240875732,0.302012876477,-0.408836534491
6033.0,-0.105,66.0,-65.0,9.781,1.056,0.39,-0.37,K03195,2.55,1.64,0.042,-0.043,-0.069,0.082,0.096,0.28,-0.323,-0.22,4.031,0.094,-0.105,6.03948629376,1.45945579956,-1.29706644116
6119.0,-0.105,57.0,-71.0,9.614,1.132,0.39,-0.41,K03196,3.07,1.29,0.039,-0.042,-0.037,0.055,0.092,0.2,0.001,-0.14,4.269,0.081,-0.128,4.11149721105,0.843004697003,-1.04953377735
6184.0,-0.075,64.0,-67.0,9.36,1.12,0.25,-0.3,K03197,3.53,1.124,0.043,-0.043,-0.031,0.033,0.053,0.104,-0.059,-0.067,4.386,0.21,-0.39,2.29086765277,1.4244846382,-1.35761335197
5701.0,-0.081,65.0,-65.0,9.95,0.826,0.36,-0.4,K03201,4.55,0.878,0.042,-0.043,-0.028,0.03,0.073,0.082,-0.4,-0.062,4.467,0.14,-0.27,8.91250938134,3.39017832679,-4.12620845811
5272.0,-0.101,68.0,-66.0,9.891,1.102,0.31,-0.27,K03202,2.24,2.24,0.046,-0.048,-0.105,0.07,0.091,0.31,0.021,-0.28,3.781,0.14,-0.096,7.7803655104,2.95952861301,-1.54301715557
6575.0,-0.082,60.0,-67.0,9.421,1.246,0.24,-0.22,K03203,1.99,1.49,0.042,-0.043,-0.045,0.065,0.085,0.18,-0.152,-0.16,4.189,0.07,-0.07,2.63633138583,0.461087913391,-0.392449462043
5844.0,-0.08,66.0,-65.0,9.7,0.978,0.25,-0.3,K03208,3.41,0.998,0.043,-0.043,-0.029,0.029,0.064,0.094,-0.113,-0.065,4.429,0.16,-0.32,5.01187233627,2.23248726448,-2.61303941725
5922.0,-0.11,71.0,-69.0,9.775,1.099,0.37,-0.32,K03214,2.37,1.52,0.042,-0.051,-0.045,0.051,0.11,0.24,-0.038,-0.21,4.11,0.059,-0.066,5.95662143529,0.866765506127,-0.839803079887
5602.0,-0.096,65.0,-65.0,10.019,0.958,0.39,-0.39,K03215,3.42,1.15,0.043,-0.042,-0.027,0.03,0.092,0.14,0.11,-0.12,4.297,0.068,-0.103,10.4472021922,1.77079440944,-2.20582104208
5957.0,-0.083,64.0,-63.0,9.61,1.07,0.26,-0.28,K03218,2.96,1.109,0.043,-0.041,-0.028,0.029,0.072,0.116,0.022,-0.086,4.376,0.14,-0.32,4.07380277804,1.54961047386,-2.12395817828
6387.0,-0.105,65.0,-65.0,9.396,1.301,0.24,-0.26,K03220,1.89,1.48,0.041,-0.042,-0.045,0.072,0.092,0.24,0.138,-0.17,4.21,0.058,-0.164,2.48885731828,0.355603789166,-0.782774929279
5375.0,-0.063,65.0,-64.0,9.76,0.903,0.22,-0.27,K03224,4.48,0.872,0.043,-0.042,-0.029,0.027,0.044,0.054,0.069,-0.036,4.514,0.25,-0.45,5.75439937337,4.47853054944,-3.7126614287
5404.0,-0.067,64.0,-63.0,9.76,0.929,0.23,-0.29,K03225,4.24,0.902,0.042,-0.042,-0.03,0.029,0.049,0.063,0.177,-0.042,4.496,0.25,-0.46,5.75439937337,4.47853054944,-3.7591370584
5917.0,-0.092,65.0,-65.0,9.759,1.061,0.29,-0.29,K03227,2.69,1.2,0.041,-0.039,-0.03,0.032,0.085,0.15,0.032,-0.11,4.306,0.083,-0.153,5.74116462207,1.20907855381,-1.7047106924
5734.0,-0.081,65.0,-64.0,9.67,1.001,0.22,-0.28,K03232,3.24,0.994,0.043,-0.04,-0.027,0.027,0.059,0.094,0.056,-0.059,4.442,0.21,-0.4,4.67735141287,2.90842433742,-2.81526427621
5732.0,-0.084,65.0,-65.0,9.82,0.981,0.25,-0.29,K03233,3.0,1.029,0.04,-0.041,-0.027,0.027,0.07,0.108,0.004,-0.075,4.403,0.12,-0.25,6.60693448008,2.10270141948,-2.8915821891
6335.0,-0.062,65.0,-65.0,9.15,1.172,0.13,-0.16,K03234,2.37,1.157,0.04,-0.041,-0.032,0.032,0.036,0.085,-0.068,-0.053,4.382,0.27,-0.42,1.41253754462,1.21773044727,-0.875505748253
6297.0,-0.103,67.0,-70.0,9.461,1.24,0.24,-0.26,K03236,1.95,1.4,0.042,-0.041,-0.042,0.066,0.092,0.22,0.067,-0.15,4.238,0.058,-0.167,2.89067988237,0.413015528003,-0.922793592659
5866.0,-0.06,66.0,-67.0,9.29,1.086,0.17,-0.2,K03237,3.06,1.034,0.041,-0.042,-0.029,0.029,0.036,0.071,0.197,-0.046,4.448,0.31,-0.46,1.94984459976,2.03122710578,-1.27376162437
5657.0,-0.051,64.0,-64.0,9.39,0.993,0.15,-0.19,K03239,3.59,0.927,0.042,-0.041,-0.026,0.024,0.03,0.049,0.081,-0.032,4.504,0.32,-0.5,2.45470891569,2.67390492423,-1.67846179906
6085.0,-0.077,63.0,-67.0,9.463,1.476,0.22,-0.18,K03240,1.61,2.2,0.041,-0.043,-0.09,0.091,0.084,0.27,0.237,-0.26,3.921,0.07,-0.071,2.90402265446,0.507906461755,-0.43798331723
4992.0,-0.111,83.0,-70.0,9.3851,1.5518,0.094,-0.097,K03244,0.787,5.97,0.04,-0.034,-0.0114,0.0071,0.099,0.82,-0.064,-0.64,3.076,0.0081,-0.0089,2.42716890704,0.0456937711483,-0.0492337929373
6078.0,-0.088,66.0,-66.0,9.672,1.07,0.22,-0.25,K03245,2.26,1.2,0.043,-0.043,-0.034,0.039,0.077,0.14,-0.094,-0.11,4.307,0.072,-0.137,4.69894108605,0.847316043527,-1.27126322059
4847.0,-0.035,66.0,-66.0,9.84,0.796,0.23,-0.24,K03246,6.17,0.76,0.042,-0.042,-0.024,0.026,0.028,0.024,0.127,-0.019,4.578,0.25,-0.49,6.91830970919,5.38437799893,-4.67958857062
5729.0,-0.105,65.0,-65.0,9.913,0.978,0.31,-0.34,K03248,2.74,1.13,0.037,-0.045,-0.028,0.03,0.086,0.16,-0.004,-0.11,4.321,0.076,-0.109,8.18464788135,1.56524849583,-1.81669267227
6010.0,-0.094,71.0,-65.0,9.689,1.102,0.25,-0.25,K03249,2.17,1.25,0.041,-0.039,-0.032,0.038,0.091,0.16,0.037,-0.13,4.283,0.078,-0.151,4.88652359343,0.961377248016,-1.43508620007
5898.0,-0.1,63.0,-63.0,9.808,1.095,0.27,-0.26,K03251,1.94,1.42,0.043,-0.043,-0.041,0.061,0.1,0.22,0.083,-0.17,4.17,0.064,-0.085,6.42687717317,1.02044256589,-1.14242465542
5581.0,-0.097,68.0,-68.0,9.948,1.025,0.31,-0.29,K03254,2.51,1.26,0.041,-0.043,-0.037,0.048,0.09,0.17,0.299,-0.13,4.249,0.074,-0.109,8.87156012038,1.64805861785,-1.96916208198
6042.0,-0.11,66.0,-65.0,9.67,1.209,0.18,-0.16,K03277,1.17,1.83,0.044,-0.027,-0.06,0.082,0.1,0.28,-0.003,-0.24,4.0,0.07,-0.091,4.67735141287,0.818057325704,-0.884201563135
5463.0,-0.067,64.0,-66.0,9.69,0.951,0.073,-0.089,K03278,1.328,0.916,0.042,-0.042,-0.029,0.028,0.045,0.064,0.191,-0.042,4.494,0.26,-0.46,4.89778819368,4.01472118765,-3.19954454122
4830.0,-0.035,65.0,-64.0,9.75,0.768,0.061,-0.062,K03283,1.668,0.731,0.041,-0.042,-0.024,0.026,0.021,0.021,-0.038,-0.017,4.6,0.31,-0.54,5.6234132519,5.85812296307,-4.00160315454
5845.0,-0.12,67.0,-66.0,9.84,1.007,0.16,-0.18,K03287,1.12,1.27,0.046,-0.044,-0.046,0.068,0.1,0.25,-0.115,-0.16,4.23,0.063,-0.077,6.91830970919,1.08003284088,-1.12402274492
5410.0,-0.062,65.0,-65.0,9.65,0.914,0.079,-0.102,K03288,1.753,0.866,0.042,-0.041,-0.03,0.026,0.037,0.053,0.048,-0.031,4.526,0.31,-0.5,4.46683592151,4.65327247205,-3.05429837689
5775.0,-0.074,60.0,-61.0,9.703,1.242,0.102,-0.095,K03301,0.811,1.81,0.04,-0.044,-0.094,0.107,0.078,0.24,0.257,-0.2,4.017,0.111,-0.097,5.04661297564,1.46967096497,-1.01015904596
5841.0,-0.11,64.0,-63.0,9.843,1.084,0.14,-0.12,K03308,0.92,1.59,0.042,-0.026,-0.045,0.057,0.11,0.25,0.002,-0.21,4.07,0.065,-0.071,6.96626514111,1.12469385068,-1.05064879935
5455.0,-0.074,66.0,-65.0,9.85,0.942,0.14,-0.16,K03310,2.15,0.947,0.043,-0.043,-0.029,0.031,0.059,0.077,0.201,-0.053,4.459,0.19,-0.35,7.07945784384,3.88532411759,-3.91718018367
5560.0,-0.065,62.0,-63.0,10.0,0.787,0.13,-0.14,K03315,1.91,0.822,0.044,-0.043,-0.024,0.028,0.065,0.063,-0.413,-0.049,4.502,0.13,-0.29,10.0,3.48962882592,-4.87138616009
6136.0,-0.089,67.0,-65.0,9.662,1.059,0.14,-0.15,K03338,1.41,1.18,0.043,-0.044,-0.033,0.035,0.078,0.14,-0.158,-0.1,4.314,0.078,-0.156,4.59198012837,0.903428610208,-1.38571080386
6090.0,-0.082,64.0,-65.0,9.63,1.073,0.12,-0.13,K03340,1.28,1.163,0.044,-0.043,-0.032,0.034,0.074,0.126,-0.09,-0.095,4.335,0.092,-0.201,4.26579518802,1.00650342621,-1.58045074236
5901.0,-0.099,63.0,-63.0,9.787,1.043,0.18,-0.19,K03346,1.52,1.2,0.038,-0.044,-0.033,0.036,0.087,0.16,-0.009,-0.12,4.3,0.068,-0.116,6.12350391725,1.03793018488,-1.4353700958
5316.0,-0.061,64.0,-62.0,9.97,0.829,0.12,-0.13,K03358,2.01,0.843,0.042,-0.041,-0.025,0.029,0.057,0.056,-0.118,-0.044,4.505,0.15,-0.32,9.33254300797,3.85002437759,-4.86570708646
5711.0,-0.11,68.0,-67.0,9.93,0.976,0.19,-0.18,K03363,1.37,1.21,0.043,-0.047,-0.033,0.036,0.1,0.18,-0.036,-0.15,4.26,0.065,-0.067,8.51138038202,1.37415056455,-1.21680527948
5425.0,-0.063,67.0,-66.0,9.77,0.901,0.11,-0.14,K03371,2.19,0.876,0.04,-0.042,-0.028,0.027,0.046,0.057,0.005,-0.038,4.508,0.23,-0.42,5.88843655356,4.11156344644,-3.64971541499
5561.0,-0.068,63.0,-63.0,9.97,0.802,0.15,-0.16,K03378,2.15,0.834,0.044,-0.043,-0.027,0.029,0.067,0.065,-0.376,-0.052,4.498,0.15,-0.31,9.33254300797,3.85002437759,-4.76166111182
5380.0,-0.068,62.0,-64.0,10.03,0.896,0.15,-0.15,K03382,1.96,0.947,0.042,-0.043,-0.023,0.027,0.071,0.076,0.143,-0.064,4.435,0.11,-0.26,10.7151930524,3.08864959365,-4.82675649882
5978.0,-0.1,66.0,-66.0,9.74,1.106,0.2,-0.2,K03384,1.53,1.35,0.042,-0.041,-0.036,0.05,0.1,0.19,0.055,-0.16,4.22,0.07,-0.091,5.49540873858,0.96113355177,-1.0388462546
5799.0,-0.075,65.0,-68.0,9.809,1.145,0.18,-0.14,K03403,1.27,1.72,0.044,-0.043,-0.068,0.076,0.09,0.21,0.119,-0.21,4.026,0.085,-0.093,6.44169265515,1.39260377251,-1.24173268982
6147.0,-0.089,70.0,-67.0,9.61,1.178,0.13,-0.1,K03419,0.87,2.32,0.047,-0.047,-0.094,0.09,0.088,0.31,-0.468,-0.3,3.782,0.12,-0.11,4.07380277804,1.29651518566,-0.911525117873
6387.0,-0.12,64.0,-64.0,9.431,1.316,0.12,-0.12,K03421,0.81,1.59,0.041,-0.041,-0.063,0.089,0.1,0.29,0.062,-0.21,4.15,0.042,-0.068,2.69773943244,0.273926599293,-0.390992243725
5870.0,-0.064,63.0,-64.0,9.35,1.073,0.11,-0.15,K03422,2.08,1.024,0.042,-0.043,-0.027,0.026,0.039,0.076,0.147,-0.046,4.45,0.29,-0.48,2.23872113857,2.12643718383,-1.49741089727
6151.0,-0.098,51.0,-56.0,9.592,1.243,0.19,-0.18,K03425,1.33,1.69,0.037,-0.034,-0.071,0.098,0.095,0.26,0.014,-0.21,4.079,0.082,-0.071,3.90840895792,0.812221454712,-0.589464382398
5040.0,-0.047,65.0,-63.0,9.83,0.844,0.14,-0.15,K03436,3.18,0.808,0.041,-0.042,-0.026,0.027,0.036,0.036,0.181,-0.026,4.551,0.26,-0.48,6.76082975392,5.5418579542,-4.52210861535
6014.0,-0.087,64.0,-63.0,9.739,1.021,0.13,-0.14,K03438,1.34,1.145,0.043,-0.044,-0.031,0.035,0.078,0.132,-0.146,-0.099,4.327,0.076,-0.142,5.48276964921,1.04853587727,-1.52910344853
5996.0,-0.085,66.0,-64.0,9.58,1.089,0.096,-0.114,K03451,1.158,1.128,0.042,-0.042,-0.029,0.028,0.069,0.122,0.036,-0.084,4.368,0.15,-0.31,3.80189396321,1.5684240005,-1.93980682654
5525.0,-0.077,63.0,-65.0,9.93,0.83,0.21,-0.24,K03456,2.93,0.855,0.043,-0.043,-0.028,0.029,0.064,0.073,-0.274,-0.053,4.493,0.16,-0.31,8.51138038202,3.7913073261,-4.34268654732
5296.0,-0.06,64.0,-64.0,9.83,0.876,0.15,-0.17,K03465,3.03,0.852,0.042,-0.042,-0.029,0.028,0.045,0.05,0.044,-0.035,4.52,0.24,-0.43,6.76082975392,4.98814579548,-4.24894332241
5156.0,-0.051,64.0,-65.0,9.76,0.85,0.11,-0.13,K03473,2.65,0.808,0.042,-0.041,-0.028,0.026,0.033,0.038,0.042,-0.024,4.553,0.29,-0.49,5.75439937337,5.46578516965,-3.89231223671
5872.0,-0.12,67.0,-67.0,9.86,0.983,0.14,-0.18,K03474,1.12,1.23,0.043,-0.044,-0.039,0.066,0.09,0.23,-0.164,-0.13,4.248,0.06,-0.082,7.24435960075,1.07327811028,-1.24644883819
4804.0,-0.035,65.0,-64.0,9.8,0.785,0.19,-0.19,K03497,5.2,0.747,0.042,-0.042,-0.023,0.025,0.024,0.023,0.1,-0.017,4.588,0.28,-0.53,6.3095734448,5.71307090137,-4.44748630814
6084.0,-0.092,63.0,-68.0,9.545,1.353,0.17,-0.14,K03500,1.04,1.88,0.043,-0.043,-0.097,0.097,0.098,0.28,0.183,-0.26,4.02,0.065,-0.063,3.50751873953,0.566284038515,-0.473627555331
5997.0,-0.095,65.0,-66.0,9.974,0.88,0.14,-0.15,K03503,1.33,1.1,0.043,-0.04,-0.028,0.028,0.089,0.14,-0.464,-0.11,4.299,0.064,-0.098,9.41889596523,1.49550739926,-1.90266702505
6228.0,-0.097,66.0,-63.0,9.672,1.091,0.14,-0.15,K03541,1.13,1.36,0.043,-0.044,-0.039,0.053,0.091,0.2,-0.202,-0.15,4.206,0.055,-0.074,4.69894108605,0.634407868824,-0.736160743498
5773.0,-0.107,68.0,-65.0,9.891,0.963,0.17,-0.22,K03608,1.6,1.14,0.044,-0.044,-0.032,0.049,0.082,0.18,-0.105,-0.11,4.308,0.057,-0.078,7.7803655104,1.09119460998,-1.27906860697
6184.0,-0.1,67.0,-64.0,9.603,1.122,0.13,-0.15,K03641,1.12,1.3,0.044,-0.045,-0.038,0.066,0.084,0.2,-0.08,-0.13,4.261,0.07,-0.101,4.00866717627,0.701106087697,-0.831793105623
5675.0,-0.076,64.0,-64.0,9.79,0.956,0.21,-0.24,K03663,2.87,0.976,0.043,-0.043,-0.027,0.028,0.062,0.086,-0.023,-0.062,4.439,0.15,-0.3,6.16595001861,2.54368588095,-3.0756545861
5468.0,-0.083,65.0,-65.0,9.92,0.929,0.21,-0.24,K03678,2.74,0.958,0.042,-0.042,-0.028,0.029,0.071,0.09,0.15,-0.065,4.442,0.16,-0.33,8.31763771103,3.70500663515,-4.42718626108
5793.0,-0.091,63.0,-64.0,9.78,1.066,0.11,-0.11,K03680,0.92,1.21,0.042,-0.042,-0.036,0.05,0.091,0.15,0.212,-0.13,4.301,0.1,-0.13,6.02559586074,1.56017988955,-1.55875993923
6187.0,-0.101,68.0,-63.0,9.483,1.197,0.26,-0.32,K03681,2.51,1.29,0.042,-0.042,-0.035,0.047,0.084,0.19,0.112,-0.12,4.289,0.088,-0.254,3.04088502568,0.683032036869,-1.34654722523
6336.0,-0.088,67.0,-68.0,9.441,1.208,0.23,-0.25,K03683,2.21,1.32,0.042,-0.043,-0.039,0.048,0.08,0.17,-0.023,-0.12,4.276,0.08,-0.213,2.76057785622,0.558366719306,-1.07013692458
5988.0,-0.11,68.0,-67.0,9.75,1.112,0.13,-0.13,K03689,0.96,1.41,0.041,-0.036,-0.039,0.052,0.1,0.22,0.026,-0.17,4.19,0.06,-0.073,5.6234132519,0.833129038443,-0.870060992475
4922.0,-0.037,65.0,-65.0,9.86,0.738,0.069,-0.071,K03726,1.669,0.713,0.042,-0.043,-0.022,0.025,0.03,0.026,-0.205,-0.02,4.601,0.24,-0.52,7.24435960075,5.34489451719,-5.0565979768
6148.0,-0.091,52.0,-63.0,9.627,1.181,0.117,-0.096,K03770,0.801,1.52,0.039,-0.045,-0.056,0.07,0.1,0.2,-0.028,-0.19,4.148,0.059,-0.079,4.2364296605,0.616455341126,-0.704597962576
6381.0,-0.086,65.0,-60.0,9.563,1.162,0.108,-0.097,K03780,0.852,1.43,0.041,-0.042,-0.042,0.055,0.094,0.18,-0.177,-0.16,4.191,0.057,-0.079,3.65594791613,0.512745918572,-0.608052926503
5671.0,-0.084,64.0,-66.0,9.79,0.985,0.12,-0.14,K03787,1.56,1.011,0.041,-0.043,-0.027,0.027,0.069,0.101,0.102,-0.069,4.42,0.16,-0.32,6.16595001861,2.74655936272,-3.21474079195
6053.0,-0.103,69.0,-66.0,9.692,1.161,0.13,-0.12,K03791,0.95,1.6,0.038,-0.046,-0.047,0.065,0.1,0.24,-0.018,-0.2,4.095,0.058,-0.074,4.92039535681,0.703017895089,-0.770854930471
5607.0,-0.1,67.0,-66.0,9.924,1.069,0.066,-0.067,K03801,0.474,1.45,0.041,-0.042,-0.05,0.073,0.1,0.23,0.3,-0.18,4.14,0.075,-0.098,8.39459986519,1.58240077303,-1.69575377103
5715.0,-0.092,65.0,-64.0,9.951,0.907,0.16,-0.18,K03811,1.66,1.038,0.044,-0.043,-0.027,0.029,0.082,0.126,-0.186,-0.09,4.36,0.066,-0.129,8.93305483733,1.46614682096,-2.29562413331
5652.0,-0.071,63.0,-64.0,9.57,0.989,0.09,-0.12,K03823,1.655,0.947,0.042,-0.042,-0.027,0.026,0.043,0.072,0.099,-0.042,4.481,0.28,-0.48,3.71535229097,3.36410555287,-2.48508352016
5009.0,-0.043,66.0,-65.0,9.73,0.821,0.17,-0.18,K03835,4.42,0.776,0.042,-0.042,-0.027,0.026,0.024,0.028,0.041,-0.018,4.575,0.31,-0.52,5.3703179637,5.59446399773,-3.74850786634
4973.0,-0.101,62.0,-61.0,10.119,0.912,0.45,-0.48,K03853,3.32,3.05,0.047,-0.018,-0.043,0.185,0.096,0.52,-0.091,-0.37,3.443,0.045,-0.231,13.1522483219,1.43589428083,-5.42544247097
5046.0,-0.044,64.0,-63.0,9.74,0.834,0.16,-0.18,K03864,4.18,0.788,0.042,-0.042,-0.027,0.025,0.028,0.031,0.077,-0.02,4.567,0.3,-0.51,5.49540873858,5.46937322286,-3.79716508611
5566.0,-0.085,67.0,-63.0,9.87,0.956,0.088,-0.102,K03867,1.104,0.992,0.043,-0.042,-0.027,0.028,0.071,0.099,0.138,-0.07,4.425,0.15,-0.3,7.41310241301,3.0581830675,-3.69775012204
5190.0,-0.055,64.0,-65.0,9.79,0.86,0.24,-0.29,K03871,5.47,0.823,0.042,-0.042,-0.028,0.027,0.039,0.042,0.067,-0.029,4.543,0.27,-0.51,6.16595001861,5.31558619635,-4.26048930065
5712.0,-0.052,64.0,-63.0,9.35,1.014,0.13,-0.16,K03876,2.95,0.948,0.042,-0.042,-0.025,0.024,0.029,0.053,0.106,-0.033,4.493,0.32,-0.48,2.23872113857,2.4386302743,-1.49741089727
6266.0,-0.067,66.0,-66.0,9.16,1.194,0.27,-0.35,K03880,4.6,1.179,0.043,-0.043,-0.029,0.028,0.039,0.096,0.049,-0.056,4.374,0.26,-0.4,1.44543977075,1.18482822115,-0.869999833409
4819.0,-0.326,69.0,-77.0,9.022,2.119,0.18,-0.49,K03886,1.61,10.4,0.029,-0.037,-0.067,0.025,0.099,4.4,0.185,-1.1,2.732,0.045,-0.018,1.05196187382,0.114847743238,-0.0427089877465
5757.0,-0.104,66.0,-64.0,9.88,1.058,0.17,-0.18,K03889,1.33,1.33,0.043,-0.042,-0.04,0.058,0.094,0.2,0.193,-0.15,4.212,0.068,-0.1,7.58577575029,1.28578437009,-1.56017988955
4795.0,-0.096,60.0,-61.0,10.082,0.936,0.093,-0.087,K03890,0.706,4.92,0.039,-0.021,-0.051,0.18,0.095,0.7,-0.133,-0.57,3.039,0.074,-0.232,12.0781383511,2.24374064167,-4.99868050723
5118.0,-0.103,84.0,-61.0,10.122,0.9,0.13,-0.13,K03891,0.96,2.43,0.019,-0.017,-0.028,0.087,0.097,0.36,-0.079,-0.28,3.628,0.041,-0.134,13.2434153519,1.31117545387,-3.51594311418
5606.0,-0.095,66.0,-66.0,9.967,1.0,0.28,-0.26,K03892,2.27,1.2,0.043,-0.042,-0.035,0.041,0.094,0.15,0.232,-0.13,4.277,0.075,-0.111,9.26829823379,1.74709486162,-2.09035532108
6533.0,-0.07,66.0,-66.0,9.13,1.218,0.12,-0.16,K03907,2.05,1.223,0.043,-0.043,-0.031,0.033,0.038,0.106,-0.119,-0.056,4.35,0.22,-0.4,1.34896288259,0.889758255977,-0.811931086221
5714.0,-0.096,66.0,-64.0,9.828,1.116,0.31,-0.25,K03908,1.97,1.93,0.055,-0.032,-0.066,0.11,0.1,0.27,-0.0,-0.26,3.922,0.091,-0.124,6.72976656284,1.5687411123,-1.67151994281
5952.0,-0.097,65.0,-63.0,9.664,1.137,0.09,-0.089,K03913,0.711,1.31,0.041,-0.041,-0.042,0.059,0.093,0.19,0.183,-0.15,4.261,0.078,-0.107,4.6131757456,0.907598647204,-1.00738931539
5367.0,-0.06,65.0,-64.0,9.71,0.903,0.091,-0.113,K03925,1.947,0.862,0.043,-0.042,-0.029,0.026,0.04,0.051,0.063,-0.033,4.524,0.28,-0.5,5.12861383991,4.64375836964,-3.50680374255
6182.0,-0.098,65.0,-63.0,9.558,1.136,0.17,-0.19,K03928,1.58,1.25,0.041,-0.045,-0.035,0.048,0.082,0.18,-0.039,-0.12,4.297,0.088,-0.184,3.6140986264,0.81178509723,-1.24817892891
5077.0,-0.049,65.0,-64.0,9.75,0.852,0.14,-0.16,K03936,3.42,0.807,0.041,-0.041,-0.027,0.025,0.032,0.036,0.156,-0.024,4.557,0.3,-0.51,5.6234132519,5.59677129112,-3.88561242315
6173.0,-0.101,67.0,-61.0,9.605,1.135,0.24,-0.24,K03943,1.81,1.34,0.045,-0.045,-0.041,0.067,0.095,0.21,-0.061,-0.15,4.24,0.068,-0.097,4.02717034325,0.682602920715,-0.806101551971
6325.0,-0.089,64.0,-67.0,9.618,1.123,0.18,-0.16,K03946,1.29,1.41,0.043,-0.042,-0.04,0.066,0.1,0.19,-0.209,-0.17,4.187,0.057,-0.067,4.14954042634,0.581972163271,-0.593227240654
5764.0,-0.095,66.0,-66.0,9.857,1.032,0.12,-0.11,K03980,0.95,1.19,0.043,-0.043,-0.03,0.036,0.096,0.15,0.157,-0.13,4.3,0.085,-0.14,7.19448978004,1.55534797224,-1.98254266899
5600.0,-0.058,65.0,-64.0,9.53,0.949,0.13,-0.16,K03991,2.75,0.897,0.042,-0.043,-0.027,0.027,0.035,0.054,-0.021,-0.034,4.512,0.3,-0.48,3.38844156139,3.37238819253,-2.26642310709
5207.0,-0.058,64.0,-64.0,9.8,0.885,0.066,-0.077,K04002,1.354,0.853,0.042,-0.041,-0.028,0.028,0.041,0.048,0.201,-0.033,4.525,0.25,-0.45,6.3095734448,4.91061109822,-4.07085230623
5730.0,-0.048,64.0,-65.0,9.35,0.982,0.14,-0.16,K04004,3.06,0.917,0.042,-0.042,-0.027,0.026,0.028,0.047,-0.047,-0.033,4.509,0.32,-0.48,2.23872113857,2.4386302743,-1.49741089727
5499.0,-0.078,65.0,-67.0,9.9,0.928,0.096,-0.11,K04005,1.308,0.953,0.042,-0.042,-0.028,0.028,0.067,0.085,0.096,-0.061,4.446,0.16,-0.33,7.94328234724,3.53825386773,-4.22793005627
5909.0,-0.097,60.0,-59.0,9.732,1.127,0.29,-0.25,K04011,1.94,1.4,0.04,-0.042,-0.049,0.078,0.105,0.2,0.164,-0.18,4.198,0.088,-0.082,5.39510622515,1.21182825492,-0.928270303642
5937.0,-0.096,63.0,-64.0,9.723,1.077,0.14,-0.15,K04014,1.29,1.2,0.042,-0.042,-0.03,0.033,0.086,0.16,0.064,-0.12,4.31,0.09,-0.17,5.28445251775,1.21684438568,-1.71172413623
5479.0,-0.06,64.0,-65.0,9.62,0.919,0.067,-0.079,K04018,1.33,0.872,0.041,-0.042,-0.028,0.026,0.038,0.052,-0.009,-0.034,4.522,0.3,-0.5,4.1686938347,4.14894387632,-2.85043709615
6332.0,-0.07,67.0,-64.0,9.17,1.203,0.11,-0.15,K04021,1.84,1.198,0.043,-0.043,-0.031,0.031,0.04,0.104,-0.001,-0.059,4.362,0.25,-0.4,1.47910838817,1.15115960373,-0.890264732813
5968.0,-0.11,70.0,-69.0,9.712,1.148,0.16,-0.15,K04022,1.12,1.71,0.046,-0.049,-0.054,0.053,0.1,0.27,-0.064,-0.21,4.03,0.057,-0.079,5.15228644582,0.72260707948,-0.856922178169
5210.0,-0.054,64.0,-65.0,9.89,0.829,0.13,-0.14,K04024,2.5,0.813,0.041,-0.043,-0.027,0.029,0.045,0.044,-0.062,-0.033,4.536,0.21,-0.41,7.76247116629,4.82678295165,-4.74251944588
5549.0,-0.101,63.0,-59.0,10.078,0.93,0.33,-0.31,K04032,2.63,1.15,0.041,-0.041,-0.025,0.029,0.096,0.15,0.068,-0.12,4.285,0.058,-0.091,11.9674053131,1.70988294289,-2.26230564062
4854.0,-0.033,64.0,-65.0,9.88,0.776,0.11,-0.11,K04036,2.87,0.748,0.042,-0.042,-0.022,0.026,0.029,0.024,0.009,-0.019,4.581,0.22,-0.47,7.58577575029,5.00347836765,-5.01537996752
6187.0,-0.099,63.0,-57.0,9.548,1.15,0.19,-0.2,K04037,1.66,1.27,0.039,-0.042,-0.035,0.048,0.084,0.18,-0.019,-0.12,4.289,0.086,-0.187,3.53183169792,0.773434406998,-1.23568304981
5966.0,-0.081,64.0,-65.0,9.69,1.011,0.19,-0.21,K04053,2.21,1.068,0.042,-0.043,-0.03,0.031,0.071,0.109,-0.126,-0.079,4.383,0.11,-0.25,4.89778819368,1.41178525112,-2.14355949035
