angDist,id_kic,m17_ra,m17_dec,ra_ep2000,dec_ep2000,errHalfMaj,errHalfMin,errPosAng,ra,dec,source_id,ref_epoch,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b
2.355980,7870032,282.03549,43.631271,282.0348092037,43.6308403276,0.030,0.004,0,282.0348092037,43.6308403276,2105262886827308800,2015.0,4.322,29.892,,,,,,,0.807,0,41,1.75305e+02,4.31660e+00,19.915,NOT_AVAILABLE,73.0280416448,18.8992137641
0.056202,7887791,290.7037,43.607208,290.7037209830,43.6072115898,0.032,0.028,90,290.7037629583,43.6073723014,2126080314136290560,2015.0,0.567,0.626,8.52,0.77,7.294,2.158,38.571,1.836,0.059,1,114,9.67820e+05,4.92272e+02,10.560,NOT_AVAILABLE,75.5016079790,13.0937947585
0.039444,7891294,291.88797,43.649811,291.8879553682,43.6498081784,0.000,0.000,0,291.8879553682,43.6498081784,2125942531585064704,2015.0,0.088,0.123,,,,,,,0.146,0,149,1.25618e+05,5.80856e+01,12.777,NOT_AVAILABLE,75.9193330069,12.3385068213
4.032626,7891294,291.88797,43.649811,291.8864824751,43.6501213321,0.023,0.006,0,291.8864824751,43.6501213321,2125942535885186304,2015.0,5.633,23.325,,,,,,,0.942,0,42,4.83721e+02,3.43945e+00,18.813,NOT_AVAILABLE,75.9191453293,12.3396023832
0.374497,7898352,294.31699,43.629341,294.3169319295,43.6292458428,0.000,0.000,0,294.3169319295,43.6292458428,2078195208357859712,2015.0,0.090,0.148,,,,,,,0.238,0,136,1.12822e+04,6.32012e+00,15.394,NOT_AVAILABLE,76.7048596450,10.7580240660
6.727182,7898352,294.31699,43.629341,294.3182325722,43.6277030259,0.009,0.005,90,294.3182325722,43.6277030259,2078195212655455360,2015.0,9.497,4.986,,,,,,,-0.330,0,79,1.28323e+02,1.55891e+00,20.254,NOT_AVAILABLE,76.7039062792,10.7564783115
0.124360,7901016,295.1333,43.631432,295.1332848842,43.6313992338,0.001,0.000,0,295.1332848842,43.6313992338,2078112195232345088,2015.0,0.263,0.743,,,,,,,0.959,0,86,7.98627e+04,2.59393e+01,13.269,NOT_AVAILABLE,76.9856820351,10.2356258318
6.466604,7901016,295.1333,43.631432,295.1308420860,43.6311836350,0.004,0.002,0,295.1308420860,43.6311836350,2078112233888836096,2015.0,1.798,4.349,,,,,,,0.734,0,76,1.72591e+02,1.99092e+00,19.932,NOT_AVAILABLE,76.9846475340,10.2370874110
0.178302,7902003,295.43915,43.676311,295.4391288959,43.6762638823,0.001,0.000,0,295.4391288959,43.6762638823,2078104498647097856,2015.0,0.233,0.766,,,,,,,0.957,0,91,2.20317e+05,7.83179e+01,12.167,NOT_AVAILABLE,77.1314616901,10.0613040586
0.080364,7905106,296.33688,43.60009,296.3368496360,43.6000861488,0.016,0.011,90,296.3367056053,43.6001619057,2078794751436660864,2015.0,0.121,0.184,4.53,0.24,-25.033,1.093,18.182,0.747,0.642,0,103,3.58019e+05,2.36750e+02,11.640,NOT_AVAILABLE,77.3768274430,9.4536234731
4.063136,7905106,296.33688,43.60009,296.3354090630,43.6004630734,0.000,0.000,0,296.3354090630,43.6004630734,2078794755732851200,2015.0,0.074,0.116,,,,,,,0.637,0,103,1.83405e+04,4.00685e+01,14.866,NOT_AVAILABLE,77.3766386700,9.4545917647
0.742836,7906882,296.84076,43.647121,296.8407232544,43.6469163769,0.000,0.000,0,296.8407232544,43.6469163769,2078802379293102848,2015.0,0.110,0.146,,,,,,,0.659,0,133,6.78288e+04,2.13872e+01,13.446,NOT_AVAILABLE,77.5965949206,9.1565241429
0.226064,7906892,296.8432,43.697441,296.8432629154,43.6973977087,0.000,0.000,0,296.8432629154,43.6973977087,2078802619811268736,2015.0,0.085,0.116,,,,,,,0.597,0,147,6.84638e+04,2.07867e+01,13.436,NOT_AVAILABLE,77.6422285424,9.1793753080
0.572192,7907808,297.08301,43.679951,297.0832019958,43.6800283467,0.000,0.000,0,297.0832019958,43.6800283467,2078762006605681536,2015.0,0.119,0.187,,,,,,,0.463,0,131,2.90653e+04,1.66210e+01,14.366,NOT_AVAILABLE,77.7121834904,9.0192726047
0.045904,7918652,299.707,43.622601,299.7070161580,43.6226060772,0.000,0.000,0,299.7070161580,43.6226060772,2075987182849449472,2015.0,0.068,0.101,,,,,,,0.641,0,128,1.01546e+05,3.41786e+01,13.008,NOT_AVAILABLE,78.6200704474,7.3460456931
3.378188,7918652,299.707,43.622601,299.7077107619,43.6233857544,0.000,0.000,0,299.7077107619,43.6233857544,2075987187155462400,2015.0,0.249,0.321,,,,,,,0.694,0,113,1.74523e+03,5.70252e+00,17.420,NOT_AVAILABLE,78.6210053055,7.3460132414
6.044580,7918652,299.707,43.622601,299.7058539644,43.6240607825,0.004,0.003,0,299.7058539644,43.6240607825,2075990142094951424,2015.0,2.655,4.353,,,,,,,0.905,0,85,1.27458e+02,1.83900e+00,20.261,NOT_AVAILABLE,78.6208956370,7.3475133962
0.212306,7939330,282.43918,43.734482,282.4391407903,43.7344302770,0.000,0.000,0,282.4391407903,43.7344302770,2105221135449154304,2015.0,0.077,0.123,,,,,,,0.199,0,115,1.19892e+04,1.36392e+01,15.328,NOT_AVAILABLE,73.2362800475,18.6597120723
2.858237,7939330,282.43918,43.734482,282.4397091471,43.7351778342,0.003,0.001,0,282.4397091471,43.7351778342,2105221139745555968,2015.0,1.408,2.792,,,,,,,0.425,0,68,1.44719e+02,2.47434e+00,20.123,NOT_AVAILABLE,73.2371698843,18.6595827217
0.084890,7941200,283.37482,43.788219,283.3748248810,43.7882423159,0.022,0.010,90,283.3748851066,43.7883666592,2105135854577044480,2015.0,0.152,0.209,3.85,0.27,10.434,1.466,29.842,0.675,0.064,0,105,3.91831e+05,2.74469e+02,11.542,NOT_AVAILABLE,73.5370015319,18.0447579380
0.196347,7976520,297.11713,43.71143,297.1171723514,43.7113848607,0.001,0.000,0,297.1171723514,43.7113848607,2078761766087187072,2015.0,0.248,0.547,,,,,,,0.429,0,129,5.23782e+04,2.38848e+02,13.727,NOT_AVAILABLE,77.7520235237,9.0130890335
0.173222,7977197,297.2789,43.724018,297.2789116890,43.7239706300,0.000,0.000,0,297.2789116890,43.7239706300,2078852750672525824,2015.0,0.114,0.168,,,,,,,0.528,0,109,3.61615e+04,1.73819e+01,14.129,NOT_AVAILABLE,77.8208795326,8.9171856161
4.436926,7983117,298.67377,43.795479,298.6745640608,43.7943879080,0.014,0.005,90,298.6745640608,43.7943879080,2078996825348039424,2015.0,14.012,5.004,,,,,,,0.672,0,51,1.67194e+03,3.95821e+00,17.467,NOT_AVAILABLE,78.3875421986,8.0763903703
7.295556,7983117,298.67377,43.795479,298.6726010477,43.7973215409,0.002,0.001,0,298.6726010477,43.7973215409,2078996821058898816,2015.0,1.212,2.017,,,,,,,0.932,0,104,3.47170e+02,1.82594e+00,19.173,NOT_AVAILABLE,78.3893864937,8.0790884453
0.227825,8008067,282.39194,43.889351,282.3919438879,43.8894142226,0.000,0.000,0,282.3919438879,43.8894142226,2105362903731391744,2015.0,0.177,0.253,,,,,,,-0.195,0,96,1.49645e+05,1.34531e+02,12.587,NOT_AVAILABLE,73.3777067831,18.7447705266
5.310204,8008067,282.39194,43.889351,282.3922440825,43.8908096873,0.051,0.034,90,282.3922440825,43.8908096873,2105362976743094912,2015.0,50.558,34.132,,,,,,,0.775,0,18,1.04388e+02,2.78666e+00,20.478,NOT_AVAILABLE,73.3791697748,18.7450440454
0.185906,8008206,282.46811,43.889912,282.4681652070,43.8899449211,0.000,0.000,0,282.4681652070,43.8899449211,2105316243204145280,2015.0,0.102,0.141,,,,,,,-0.154,0,111,2.99144e+04,1.12426e+01,14.335,NOT_AVAILABLE,73.3980739751,18.6933352804
0.056447,8013439,285.1828,43.831078,285.1827803100,43.8310846405,0.014,0.010,90,285.1828655855,43.8310300557,2105835281411929728,2015.0,0.133,0.200,3.76,0.24,14.764,0.945,-13.100,0.654,0.366,0,110,1.02066e+06,6.01649e+02,10.503,NOT_AVAILABLE,74.0722911150,16.8433984782
0.097188,8015907,286.5285,43.873402,286.5284921181,43.8733756081,0.000,0.000,0,286.5284921181,43.8733756081,2105694406485891328,2015.0,0.103,0.167,,,,,,,-0.482,0,94,4.37338e+04,3.62202e+01,13.923,NOT_AVAILABLE,74.4938927862,15.9603241064
0.656959,8017703,287.43918,43.832088,287.4389528226,43.8320077156,0.000,0.000,0,287.4389528226,43.8320077156,2106008488854507520,2015.0,0.076,0.127,,,,,,,0.338,0,96,3.48490e+04,1.18680e+01,14.169,NOT_AVAILABLE,74.7185189953,15.3390464021
6.975275,8017703,287.43918,43.832088,287.4417734529,43.8315839075,0.011,0.004,0,287.4417734529,43.8315839075,2106008493148337536,2015.0,3.810,10.833,,,,,,,0.990,0,61,2.54746e+02,2.61772e+00,19.510,NOT_AVAILABLE,74.7189420769,15.3370084409
0.251177,8022244,289.55328,43.876179,289.5532331092,43.8761179627,0.000,0.000,0,289.5532331092,43.8761179627,2102880206476339584,2015.0,0.075,0.123,,,,,,,0.380,0,120,1.91284e+04,1.35298e+01,14.821,NOT_AVAILABLE,75.3944607941,13.9611333100
0.084580,8022489,289.65125,43.824421,289.6512590384,43.8244435713,0.000,0.000,0,289.6512590384,43.8244435713,2102877011018192000,2015.0,0.067,0.112,,,,,,,0.328,0,127,8.26366e+04,2.38862e+01,13.232,NOT_AVAILABLE,75.3760896757,13.8754036232
0.047387,8030148,292.3215,43.881168,292.3215174693,43.8811718370,0.000,0.000,0,292.3215174693,43.8811718370,2125972321478224896,2015.0,0.073,0.110,,,,,,,0.493,0,138,7.20983e+04,4.99082e+01,13.380,NOT_AVAILABLE,76.2725403528,12.1584370405
4.139792,8030148,292.3215,43.881168,292.3199753257,43.8808293820,0.000,0.000,0,292.3199753257,43.8808293820,2125972325777655680,2015.0,0.144,0.216,,,,,,,0.518,0,137,2.95238e+03,6.67768e+00,16.849,NOT_AVAILABLE,76.2717255248,12.1592845800
0.241144,8037145,294.66797,43.85326,294.6679049313,43.8532121959,0.000,0.000,0,294.6679049313,43.8532121959,2078286192946765824,2015.0,0.096,0.163,,,,,,,0.472,0,103,2.72701e+04,1.25891e+01,14.436,NOT_AVAILABLE,77.0261582494,10.6364467639
5.869645,8037145,294.66797,43.85326,294.6657089860,43.8532628774,0.001,0.000,0,294.6657089860,43.8532628774,2078286192948590080,2015.0,0.480,0.825,,,,,,,0.667,0,80,5.34461e+02,2.63888e+00,18.705,NOT_AVAILABLE,77.0254580577,10.6378738525
0.219101,8041216,295.95135,43.852051,295.9513479211,43.8519901570,0.000,0.000,0,295.9513479211,43.8519901570,2079563825455898624,2015.0,0.101,0.196,,,,,,,0.697,0,114,3.77850e+04,1.45111e+01,14.081,NOT_AVAILABLE,77.4663332895,9.8185632418
5.625032,8041216,295.95135,43.852051,295.9492433813,43.8516854751,0.008,0.002,0,295.9492433813,43.8516854751,2079563825462759424,2015.0,2.421,8.464,,,,,,,-0.132,0,79,1.57673e+02,1.64399e+00,20.030,NOT_AVAILABLE,77.4653289767,9.8197535349
0.179983,8073705,280.24945,43.915058,280.2495180745,43.9150677322,0.000,0.000,0,280.2495180745,43.9150677322,2117151420726319872,2015.0,0.119,0.164,,,,,,,0.277,0,104,1.87421e+05,2.87519e+02,12.343,NOT_AVAILABLE,72.8615840668,20.2099293162
5.754526,8073705,280.24945,43.915058,280.2475951672,43.9141806309,0.033,0.004,0,280.2475951672,43.9141806309,2117149943258086272,2015.0,3.906,32.677,,,,,,,0.981,0,52,1.59295e+03,1.41572e+01,17.519,NOT_AVAILABLE,72.8602160427,20.2109577291
0.509373,8074328,280.69046,43.919182,280.6903676232,43.9190571302,0.003,0.002,0,280.6903676232,43.9190571302,2116954848662114304,2015.0,1.941,2.612,,,,,,,0.044,1,89,1.11641e+05,2.59359e+02,12.905,NOT_AVAILABLE,72.9745586077,19.9105954683
5.981789,8074328,280.69046,43.919182,280.6927665182,43.9192064387,0.017,0.010,0,280.6927665182,43.9192064387,2116954852959267840,2015.0,9.722,16.960,,,,,,,0.996,0,85,2.44312e+02,2.05503e+00,19.555,NOT_AVAILABLE,72.9753051800,19.9090094534
0.060343,8077137,282.49222,43.980209,282.4922208580,43.9801922495,0.019,0.013,90,282.4922609603,43.9802425041,2105318407867556480,2015.0,0.166,0.280,2.30,0.33,6.926,1.280,12.061,0.858,0.148,0,106,5.20025e+05,1.19485e+03,11.235,NOT_AVAILABLE,73.4939152978,18.7079454283
0.338325,8081187,284.51019,43.961658,284.5102130857,43.9615655017,0.000,0.000,0,284.5102130857,43.9615655017,2106595937299704832,2015.0,0.077,0.137,,,,,,,0.303,0,104,6.56838e+04,3.10635e+01,13.481,NOT_AVAILABLE,74.0136980082,17.3422428331
0.372433,8081899,284.90302,43.95396,284.9030658153,43.9540580552,0.000,0.000,0,284.9030658153,43.9540580552,2105848200674918784,2015.0,0.072,0.120,,,,,,,0.373,0,132,4.98343e+04,1.31906e+01,13.781,NOT_AVAILABLE,74.1142803387,17.0761633927
0.183803,8087812,288.07648,43.958488,288.0764091499,43.9584856234,0.000,0.000,0,288.0764091499,43.9584856234,2103115403177502976,2015.0,0.201,0.257,,,,,,,0.300,0,103,4.94212e+04,4.29140e+02,13.790,NOT_AVAILABLE,75.0268819569,14.9670065772
3.627819,8087812,288.07648,43.958488,288.0761639236,43.9594697065,0.021,0.005,0,288.0761639236,43.9594697065,2103115403177503104,2015.0,5.085,20.866,,,,,,,0.997,0,69,4.16062e+02,2.67375e+00,18.977,NOT_AVAILABLE,75.0277437803,14.9675600955
6.361444,8087812,288.07648,43.958488,288.0740269912,43.9584206004,0.009,0.005,0,288.0740269912,43.9584206004,2103116159095203968,2015.0,5.294,8.571,,,,,,,-0.582,0,42,1.05126e+02,2.77988e+00,20.470,NOT_AVAILABLE,75.0261139398,14.9685538969
0.111656,8094120,290.55087,43.994362,290.5508729565,43.9943310575,0.000,0.000,0,290.5508729565,43.9943310575,2126862994617574784,2015.0,0.075,0.101,,,,,,,0.158,0,149,6.41077e+04,3.07256e+01,13.507,NOT_AVAILABLE,75.8136681729,13.3576690404
3.233760,8094120,290.55087,43.994362,290.5515527022,43.9951141077,0.000,0.000,0,290.5515527022,43.9951141077,2126862998912708096,2015.0,0.159,0.264,,,,,,,0.541,0,119,2.61848e+03,4.62883e+00,16.980,NOT_AVAILABLE,75.8146099482,13.3575563510
5.584305,8094120,290.55087,43.994362,290.5514901297,43.9928763438,0.003,0.001,0,290.5514901297,43.9928763438,2126862998912704512,2015.0,1.134,2.707,,,,,,,-0.131,0,78,1.78227e+02,2.09861e+00,19.897,NOT_AVAILABLE,75.8125054785,13.3566523676
6.101129,8094120,290.55087,43.994362,290.5531687971,43.9939915656,0.000,0.000,0,290.5531687971,43.9939915656,2126862994617431296,2015.0,0.090,0.125,,,,,,,0.157,0,149,1.44334e+04,9.57424e+00,15.126,NOT_AVAILABLE,75.8140685941,13.3560284829
0.178094,8095441,291.02859,43.91367,291.0286390351,43.9137046341,0.000,0.000,0,291.0286390351,43.9137046341,2126102407449889152,2015.0,0.079,0.106,,,,,,,0.221,0,132,5.36668e+04,2.51860e+01,13.701,NOT_AVAILABLE,75.8887181484,13.0120433073
2.280377,8095441,291.02859,43.91367,291.0286059910,43.9130366668,0.000,0.000,0,291.0286059910,43.9130366668,2126102411747715968,2015.0,0.362,0.489,,,,,,,0.703,0,95,1.91841e+03,1.41655e+01,17.317,NOT_AVAILABLE,75.8880878372,13.0117794983
5.777738,8095441,291.02859,43.91367,291.0303037535,43.9126445156,0.004,0.002,0,291.0303037535,43.9126445156,2126102411747717248,2015.0,1.611,3.651,,,,,,,0.908,0,83,2.38095e+02,2.35103e+00,19.583,NOT_AVAILABLE,75.8882601517,13.0105061275
6.686921,8095441,291.02859,43.91367,291.0283958279,43.9155222040,0.002,0.001,0,291.0283958279,43.9155222040,2126102407448030592,2015.0,0.875,1.647,,,,,,,0.698,0,86,2.42815e+02,2.62465e+00,19.562,NOT_AVAILABLE,75.8903280536,13.0129781127
7.290170,8095441,291.02859,43.91367,291.0258802073,43.9142086770,0.000,0.000,0,291.0258802073,43.9142086770,2126102411747713920,2015.0,0.302,0.450,,,,,,,0.622,0,102,7.91548e+02,2.56097e+00,18.279,NOT_AVAILABLE,75.8883146084,13.0140555874
0.199271,8107380,295.16382,43.963039,295.1637574796,43.9630712310,0.004,0.003,0,295.1637574796,43.9630712310,2078122984191734016,2015.0,2.767,3.572,,,,,,,0.622,1,88,5.01742e+04,2.52357e+02,13.774,NOT_AVAILABLE,77.2940918076,10.3713331790
3.273399,8107380,295.16382,43.963039,295.1637334482,43.9639461408,0.010,0.005,0,295.1637334482,43.9639461408,2078122988487780352,2015.0,4.768,10.290,,,,,,,0.932,0,59,1.22804e+02,2.76611e+00,20.302,NOT_AVAILABLE,77.2948698433,10.3717574979
6.025155,8107380,295.16382,43.963039,295.1629814462,43.9614779749,0.004,0.002,0,295.1629814462,43.9614779749,2078122988487774208,2015.0,2.445,4.358,,,,,,,0.729,0,80,1.52281e+02,2.43545e+00,20.068,NOT_AVAILABLE,77.2923945132,10.3710821024
7.308345,8107380,295.16382,43.963039,295.1659906643,43.9617428183,0.003,0.002,0,295.1659906643,43.9617428183,2078122919768307328,2015.0,1.857,3.405,,,,,,,0.942,0,94,2.62659e+02,2.03085e+00,19.476,NOT_AVAILABLE,77.2936620082,10.3692911727
7.937254,8107380,295.16382,43.963039,295.1628205810,43.9609548693,0.004,0.002,0,295.1628205810,43.9609548693,2078122988487772288,2015.0,2.486,4.209,,,,,,,0.782,0,67,1.73744e+02,2.30634e+00,19.925,NOT_AVAILABLE,77.2918693803,10.3709399064
0.065405,8121310,298.81638,43.998039,298.8163802720,43.9980208329,0.000,0.000,0,298.8163802720,43.9980208329,2079005651508492032,2015.0,0.070,0.104,,,,,,,0.647,0,123,1.21156e+05,3.69654e+02,12.816,NOT_AVAILABLE,78.6172325219,8.0903580109
5.720840,8121310,298.81638,43.998039,298.8170863032,43.9965332947,0.001,0.001,0,298.8170863032,43.9965332947,2079005655801652608,2015.0,0.556,0.703,,,,,,,0.596,0,105,3.57290e+02,1.94075e+00,19.142,NOT_AVAILABLE,78.6161919613,8.0891708260
0.141730,8142787,280.80157,44.033989,280.8015199928,44.0339729548,0.000,0.000,0,280.8015199928,44.0339729548,2117331809352186112,2015.0,0.095,0.142,,,,,,,0.122,0,130,2.68696e+04,1.14032e+01,14.452,NOT_AVAILABLE,73.1177646208,19.8722574389
0.451972,8142942,280.92612,44.087929,280.9261613913,44.0878070231,0.000,0.000,0,280.9261613913,44.0878070231,2117335073527007872,2015.0,0.102,0.154,,,,,,,0.121,0,140,5.94120e+04,3.05608e+01,13.590,NOT_AVAILABLE,73.2028669786,19.8050848342
3.225327,8142942,280.92612,44.087929,280.9266217606,44.0871087627,0.000,0.000,0,280.9266217606,44.0871087627,2117335077823137792,2015.0,0.313,0.429,,,,,,,0.190,0,132,1.18121e+03,3.17675e+00,17.844,NOT_AVAILABLE,73.2022798891,19.8045446435
0.051455,8156120,288.15399,44.068821,288.1540095560,44.0688236184,0.020,0.011,90,288.1539737958,44.0688158539,2103117666624517888,2015.0,0.160,0.273,2.00,0.33,-6.167,1.314,-1.863,0.753,0.298,0,128,2.39255e+05,5.75736e+01,12.078,NOT_AVAILABLE,75.1546311588,14.9597540903
0.167562,8158127,289.09689,44.004379,289.0968284872,44.0043645502,0.000,0.000,0,289.0968284872,44.0043645502,2103078393445511680,2015.0,0.080,0.120,,,,,,,0.498,0,142,2.84154e+04,9.60372e+00,14.391,NOT_AVAILABLE,75.3760132815,14.3134560530
6.959932,8158127,289.09689,44.004379,289.0983648306,44.0027627321,0.001,0.000,0,289.0983648306,44.0027627321,2103078393446388736,2015.0,0.396,0.598,,,,,,,0.638,0,105,9.47077e+02,3.16326e+00,18.084,NOT_AVAILABLE,75.3749690004,14.3117937772
0.249993,8160953,290.14432,44.04995,290.1443389985,44.0498819133,0.000,0.000,0,290.1443389985,44.0498819133,2126878044184178944,2015.0,0.130,0.197,,,,,,,-0.203,0,111,2.30042e+04,1.24428e+01,14.620,NOT_AVAILABLE,75.7392160340,13.6462862240
0.265087,8161561,290.32278,44.035809,290.3227098850,44.0358626787,0.000,0.000,0,290.3227098850,44.0358626787,2126865571597831552,2015.0,0.079,0.101,,,,,,,0.265,0,147,4.28799e+04,1.81295e+01,13.944,NOT_AVAILABLE,75.7813755773,13.5239888397
7.630714,8161561,290.32278,44.035809,290.3198362694,44.0359286676,0.000,0.000,0,290.3198362694,44.0359286676,2126865571598007808,2015.0,0.224,0.226,,,,,,,0.615,0,97,3.23416e+03,3.96164e+00,16.750,NOT_AVAILABLE,75.7805452181,13.5258915553
0.317567,8161830,290.41016,44.063541,290.4100632687,44.0634866848,0.000,0.000,0,290.4100632687,44.0634866848,2126867255225010432,2015.0,0.067,0.094,,,,,,,0.137,0,134,8.67168e+04,2.51874e+01,13.180,NOT_AVAILABLE,75.8342859176,13.4786234207
0.438034,8164257,291.2431,44.00872,291.2429774760,44.0086360992,0.000,0.000,0,291.2429774760,44.0086360992,2126194663346598528,2015.0,0.096,0.173,,,,,,,0.480,0,122,1.13323e+04,2.84759e+01,15.389,NOT_AVAILABLE,76.0445255214,12.9132466404
7.007635,8164257,291.2431,44.00872,291.2430095551,44.0106654781,0.001,0.001,0,291.2430095551,44.0106654781,2126194663345566976,2015.0,0.659,1.193,,,,,,,0.746,0,96,3.43111e+02,2.55257e+00,19.186,NOT_AVAILABLE,76.0464164319,12.9140963150
0.053062,8165946,291.87134,44.087379,291.8713528798,44.0873904745,0.000,0.000,0,291.8713528798,44.0873904745,2126163670862798080,2015.0,0.069,0.118,,,,,,,0.415,0,132,5.16552e+04,2.22644e+01,13.742,NOT_AVAILABLE,76.3173352362,12.5399163233
0.046766,8176564,295.43967,44.039162,295.4396529970,44.0391576006,0.018,0.013,90,295.4396701657,44.0390164975,2079613681436734848,2015.0,0.149,0.205,4.33,0.27,2.962,1.180,-33.865,0.889,0.505,0,157,1.31081e+06,1.85724e+03,10.231,NOT_AVAILABLE,77.4568354275,10.2316189314
0.010400,8179973,296.48187,44.009151,296.4818722990,44.0091533690,0.019,0.017,76,296.4818439165,44.0092297730,2078830451204819200,2015.0,0.155,0.297,3.31,0.26,-4.899,1.143,18.337,1.255,0.568,0,79,1.39415e+06,1.04302e+03,10.164,NOT_AVAILABLE,77.7916629882,9.5580903267
7.526781,8179973,296.48187,44.009151,296.4793764767,44.0102257346,0.004,0.002,0,296.4793764767,44.0102257346,2078830451205778048,2015.0,2.415,3.934,,,,,,,-0.985,0,61,1.26233e+03,4.39415e+00,17.772,NOT_AVAILABLE,77.7916846258,9.5601252270
0.076005,8190354,299.05725,44.074902,299.0572698191,44.0749175886,0.001,0.000,0,299.0572698191,44.0749175886,2079027538660148992,2015.0,0.249,0.563,,,,,,,0.899,0,111,1.41194e+05,8.37071e+01,12.650,NOT_AVAILABLE,78.7724625825,7.9795562073
5.148380,8190354,299.05725,44.074902,299.0583569707,44.0760905878,0.023,0.005,90,299.0583569707,44.0760905878,2079027542955786752,2015.0,22.710,4.882,,,,,,,-0.518,0,79,2.21870e+02,1.98747e+00,19.660,NOT_AVAILABLE,78.7738832160,7.9794747411
6.507128,8190354,299.05725,44.074902,299.0556500554,44.0735070380,0.001,0.001,0,299.0556500554,44.0735070380,2079027538665043712,2015.0,0.650,1.491,,,,,,,0.950,0,105,1.27023e+03,4.07001e+00,17.765,NOT_AVAILABLE,78.7706397316,7.9798479359
0.079588,8191672,299.40701,44.035053,299.4070344050,44.0350395490,0.003,0.001,0,299.4070344050,44.0350395490,2079018295890529024,2015.0,0.897,2.549,,,,,,,0.997,0,88,9.00215e+04,2.98866e+01,13.139,NOT_AVAILABLE,78.8663908751,7.7426644293
7.367427,8191672,299.40701,44.035053,299.4084933243,44.0333062929,0.003,0.001,0,299.4084933243,44.0333062929,2076015873237475712,2015.0,1.095,2.868,,,,,,,0.950,0,82,1.56804e+03,6.74134e+00,17.536,NOT_AVAILABLE,78.8654232714,7.7408797712
0.255535,8193178,299.79645,44.08931,299.7964948207,44.0892467381,0.000,0.000,0,299.7964948207,44.0892467381,2076107338856784384,2015.0,0.082,0.177,,,,,,,0.093,0,109,3.78327e+04,1.81566e+01,14.080,NOT_AVAILABLE,79.0575627975,7.5296879538
0.120589,8196226,300.6496,44.05574,300.6496181517,44.0557091475,0.002,0.001,0,300.6496181517,44.0557091475,2076060781411049344,2015.0,1.003,2.022,,,,,,,0.542,1,115,5.69160e+04,1.53778e+02,13.637,NOT_AVAILABLE,79.3477454544,6.9875162889
5.230981,8196226,300.6496,44.05574,300.6483294151,44.0546097146,0.001,0.001,0,300.6483294151,44.0546097146,2076060785707749632,2015.0,0.502,0.645,,,,,,,0.648,0,98,4.64611e+02,3.41597e+00,18.857,NOT_AVAILABLE,79.3463139466,6.9877346252
5.665623,8196226,300.6496,44.05574,300.6507782352,44.0544134305,0.002,0.001,0,300.6507782352,44.0544134305,2076060785707754752,2015.0,1.436,1.886,,,,,,,0.681,0,97,1.13082e+02,1.58620e+00,20.391,NOT_AVAILABLE,79.3470682634,6.9861298660
7.484703,8196226,300.6496,44.05574,300.6480793935,44.0575087297,0.001,0.001,0,300.6480793935,44.0575087297,2076060785707754240,2015.0,1.073,1.376,,,,,,,0.675,0,106,1.81177e+02,2.01042e+00,19.880,NOT_AVAILABLE,79.3487133482,6.9893973559
0.174041,8210018,280.51175,44.159351,280.5116826134,44.1593506613,0.000,0.000,0,280.5116826134,44.1593506613,2117344728612657024,2015.0,0.120,0.153,,,,,,,0.306,0,126,1.79447e+04,7.92762e+00,14.890,NOT_AVAILABLE,73.1724496901,20.1097560897
0.039471,8212002,281.83533,44.155918,281.8353449930,44.1559201234,0.015,0.009,90,281.8353367019,44.1558837800,2105291950870889344,2015.0,0.144,0.197,2.39,0.25,-1.428,0.983,-8.722,0.607,0.181,0,124,3.79308e+05,5.50124e+02,11.577,NOT_AVAILABLE,73.4997414885,19.2115429506
0.166139,8222627,287.50375,44.167259,287.5037773907,44.1673007586,0.001,0.000,0,287.5037773907,44.1673007586,2106044742672696704,2015.0,0.497,0.736,,,,,,,0.539,0,101,4.22180e+04,3.27808e+02,13.961,NOT_AVAILABLE,75.0574219438,15.4274949054
5.644743,8222627,287.50375,44.167259,287.5052746071,44.1683826572,0.002,0.001,0,287.5052746071,44.1683826572,2106044742672698752,2015.0,1.164,2.264,,,,,,,0.849,0,75,2.00127e+02,2.73217e+00,19.772,NOT_AVAILABLE,75.0588907987,15.4269300818
0.027210,8222813,287.5932,44.17942,287.5932002198,44.1794275567,0.000,0.000,0,287.5932002198,44.1794275567,2106043089111428864,2015.0,0.080,0.137,,,,,,,0.378,0,126,1.66334e+04,1.31484e+01,14.972,NOT_AVAILABLE,75.0950603854,15.3732373011
0.481812,8226994,289.59476,44.141949,289.5947633139,44.1418151845,0.000,0.000,0,289.5947633139,44.1418151845,2126903676547124736,2015.0,0.165,0.204,,,,,,,-0.326,0,106,1.22363e+04,1.16595e+01,15.306,NOT_AVAILABLE,75.6566093938,14.0435268065
7.215007,8226994,289.59476,44.141949,289.5947188135,44.1399450492,0.005,0.003,0,289.5947188135,44.1399450492,2126903676547124864,2015.0,2.754,4.654,,,,,,,-0.878,0,69,3.17612e+02,1.86626e+00,19.270,NOT_AVAILABLE,75.6548394989,14.0427849561
