,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,m17_dec,m17_steff,m17_kmag,m17_srad,m17_hmag_err,m17_jmag_err,m17_kmag_err,m17_smass,m17_ra,m17_jmag,st_quarters,m17_hmag,m17_kepmag,gaia2_angdist,gaia2_sparallax_over_err,gaia2_sparallax_err,gaia2_gmag,gaia2_gflux_err,gaia2_gflux,gaia2_ra,id_gaia2,gaia2_dec,gaia2_sparallax,id_gaia2_best,gaia2_gflux_sum,absdiff_gmag_kepmag,gaia2_gflux_ratio,iso_sage_err2,iso_sage_err1,iso_srad_err2,iso_srad_err1,iso_smet,iso_smass,iso_sage,iso_steff_err2,iso_steff,iso_steff_err1,iso_slogage_err2,iso_slogage_err1,iso_srad,iso_sparallax_err2,iso_sparallax_err1,iso_slogg,iso_smass_err1,iso_smass_err2,iso_smet_err2,iso_smet_err1,iso_sparallax,iso_slogg_err2,iso_slogg_err1,iso_prad,iso_prad_err1,iso_prad_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,iso_sma,iso_sma_err1,iso_sma_err2
582,K00733,10271806,K00733.02,Kepler-224 d,CONFIRMED,11.34933733,2.195e-05,-2.195e-05,2454967.318,0.00158,-0.00158,0.1022,0.3189,-0.1021,3.1065,0.052,-0.052,,,,1389.9,30.2,-30.2,0.033484,0.001012,-0.000508,3.47552,0.23292,-0.95301,2.56,0.44,-0.18,0.0904,,,637.0,,,38.97,21.32,-8.78,28.71,1.9,-1.9,38.133423,49.7,4,,5195.0,151.0,-141.0,4.632,0.029,-0.102,-0.36,0.38,-0.28,0.699,0.122,-0.049,0.768,0.091,-0.078,,,,stellar_q1_q16,15.644,14.212,13.722,13.703,False,5045.7,60.0,-60.0,4.6,0.1,-0.1,-0.064,0.04,-0.04,2.8,1.0,-1.0,47.357601,5016,13.703,0.679,0.021,0.025,0.039,0.743,290.9343,14.212,11111111111111111,13.722,15.644,0.228344960913,42.133965,0.0296767197763,15.635781,5.70296745284,10496.2433783,290.934267923,2129161734133025408,47.357541409,1.25039784667,True,,-0.008219,1.0,-2.41638269219,4.42369903304,-0.0136385723507,0.0117245417576,-0.113869487059,0.78614171795,3.12977374487,-49.4972524189,4991.988632,57.5009770542,-0.64218528487,0.38263372538,0.736540548131,-2.96767197763e-05,2.96767197763e-05,4.60055630601,0.0213410894796,-0.0260428014736,-0.0335234496123,0.0446112721395,0.00125039784667,-0.0225530686702,0.0163010044906,2.69412325857,0.075574875285,-0.075574875285,37.8836864095,2.3569323661,-2.3569323661,632.232161279,9.81105577656,-9.81105577656,0.0912693902287,0.000916277734298,-0.000916277734298
583,K00733,10271806,K00733.03,Kepler-224 b,CONFIRMED,3.132951625,9.058e-06,-9.058e-06,2454968.675,0.00224,-0.00224,0.0846,0.3561,-0.0844,2.1769,0.0677,-0.0677,,,,479.7,18.8,-18.8,0.019684,0.000683,-0.000576,2.69909,0.17077,-0.99562,1.5,0.26,-0.1,0.0383,,,979.0,,,217.12,118.78,-48.94,11.188,0.708,-0.708,22.41364,27.5,4,,5195.0,151.0,-141.0,4.632,0.029,-0.102,-0.36,0.38,-0.28,0.699,0.122,-0.049,0.768,0.091,-0.078,,,,stellar_q1_q16,15.644,14.212,13.722,13.703,False,5045.7,60.0,-60.0,4.6,0.1,-0.1,-0.064,0.04,-0.04,2.8,1.0,-1.0,47.357601,5016,13.703,0.679,0.021,0.025,0.039,0.743,290.9343,14.212,11111111111111111,13.722,15.644,0.228344960913,42.133965,0.0296767197763,15.635781,5.70296745284,10496.2433783,290.934267923,2129161734133025408,47.357541409,1.25039784667,True,,-0.008219,1.0,-2.41638269219,4.42369903304,-0.0136385723507,0.0117245417576,-0.113869487059,0.78614171795,3.12977374487,-49.4972524189,4991.988632,57.5009770542,-0.64218528487,0.38263372538,0.736540548131,-2.96767197763e-05,2.96767197763e-05,4.60055630601,0.0213410894796,-0.0260428014736,-0.0335234496123,0.0446112721395,0.00125039784667,-0.0225530686702,0.0163010044906,1.58297197117,0.0584250168962,-0.0584250168962,210.644427408,13.270810774,-13.270810774,970.847506937,15.2589187521,-15.2589187521,0.0386943358,0.000386717294159,-0.000386717294159
584,K00733,10271806,K00733.04,Kepler-224 e,CONFIRMED,18.643516,5.38e-05,-5.38e-05,2454974.626,0.00217,-0.00217,0.0168,0.4426,-0.0167,1.7619,0.0759,-0.0759,,,,852.5,51.6,-51.6,0.026251,0.001715,-0.000612,31.06171,3.00866,-12.33902,2.0,0.35,-0.14,0.1259,,,540.0,,,20.09,11.0,-4.53,82.95,8.0,-8.0,14.190201,18.9,4,,5195.0,151.0,-141.0,4.632,0.029,-0.102,-0.36,0.38,-0.28,0.699,0.122,-0.049,0.768,0.091,-0.078,,,,stellar_q1_q16,15.644,14.212,13.722,13.703,False,5045.7,60.0,-60.0,4.6,0.1,-0.1,-0.064,0.04,-0.04,2.8,1.0,-1.0,47.357601,5016,13.703,0.679,0.021,0.025,0.039,0.743,290.9343,14.212,11111111111111111,13.722,15.644,0.228344960913,42.133965,0.0296767197763,15.635781,5.70296745284,10496.2433783,290.934267923,2129161734133025408,47.357541409,1.25039784667,True,,-0.008219,1.0,-2.41638269219,4.42369903304,-0.0136385723507,0.0117245417576,-0.113869487059,0.78614171795,3.12977374487,-49.4972524189,4991.988632,57.5009770542,-0.64218528487,0.38263372538,0.736540548131,-2.96767197763e-05,2.96767197763e-05,4.60055630601,0.0213410894796,-0.0260428014736,-0.0335234496123,0.0446112721395,0.00125039784667,-0.0225530686702,0.0163010044906,2.11357120704,0.100187907035,-0.100187907035,19.5573722046,1.20708682301,-1.20708682301,535.909124376,8.25361641941,-8.25361641941,0.12706321555,0.0012888318148,-0.0012888318148
585,K00734,10272442,K00734.01,Kepler-657 b,CONFIRMED,24.54350418,6.435e-05,-6.435e-05,2455020.92,0.00212,-0.00212,0.123,0.2378,-0.123,7.3096,0.0714,-0.0714,,,,1211.7,20.9,-20.9,0.031854,0.000661,-0.000294,0.57039,0.02631,-0.12595,3.17,1.19,-0.26,0.1654,,,616.0,,,34.07,37.82,-8.5,26.29,1.2,-1.2,46.413704,64.1,2,,5955.0,164.0,-172.0,4.52,0.034,-0.275,-0.16,0.24,-0.28,0.91,0.342,-0.074,0.999,0.107,-0.121,,,,stellar_q1_q16,15.344,14.135,13.812,13.761,False,5903.8,60.0,-60.0,4.144,0.1,-0.1,0.244,0.04,-0.04,2.6,1.0,-1.0,47.3078,5955,13.761,0.91,,0.038,,0.999,291.1973,14.135,11111111111111111,13.812,15.344,0.163847114551,21.411438,0.0262563677548,15.318965,5.01512614327,14052.7219833,291.197300606,2129158435598210816,47.3077544888,0.56218660731,True,,-0.025035,1.14880915779,-0.656123535776,1.24898211749,-0.0583548657416,0.0695689739573,0.214189335786,1.18135858416,4.67982592368,-57.8225072321,5876.86708442,68.5527750364,-0.0656038480872,0.102737690442,1.41125248494,-2.62563677548e-05,2.62563677548e-05,4.20681572681,0.0340150956801,-0.044520896981,-0.0463164746606,0.0386671926126,0.00056218660731,-0.0395022671245,0.0323910311504,4.91253562784,0.236439611873,-0.236439611873,71.0390438306,7.27718634926,-7.27718634926,739.83999128,18.9068903264,-18.9068903264,0.174782426493,0.00191699169474,-0.00191699169474
586,K00734,10272442,K00734.02,,CANDIDATE,70.2777109,0.0003877,-0.0003877,2454984.332,0.00454,-0.00454,0.2986,0.1527,-0.2984,2.488,0.141,-0.141,,,,785.8,58.9,-58.9,0.025861,0.001349,-0.00103,36.36651,11.68621,-13.14477,2.57,0.97,-0.21,0.3335,,,434.0,,,8.38,9.3,-2.09,211.8,68.0,-68.0,10.173146,14.0,2,,5955.0,164.0,-172.0,4.52,0.034,-0.275,-0.16,0.24,-0.28,0.91,0.342,-0.074,0.999,0.107,-0.121,,,,stellar_q1_q16,15.344,14.135,13.812,13.761,False,5903.8,60.0,-60.0,4.144,0.1,-0.1,0.244,0.04,-0.04,2.6,1.0,-1.0,47.3078,5955,13.761,0.91,,0.038,,0.999,291.1973,14.135,11111111111111111,13.812,15.344,0.163847114551,21.411438,0.0262563677548,15.318965,5.01512614327,14052.7219833,291.197300606,2129158435598210816,47.3077544888,0.56218660731,True,,-0.025035,1.14880915779,-0.656123535776,1.24898211749,-0.0583548657416,0.0695689739573,0.214189335786,1.18135858416,4.67982592368,-57.8225072321,5876.86708442,68.5527750364,-0.0656038480872,0.102737690442,1.41125248494,-2.62563677548e-05,2.62563677548e-05,4.20681572681,0.0340150956801,-0.044520896981,-0.0463164746606,0.0386671926126,0.00056218660731,-0.0395022671245,0.0323910311504,3.98472813466,0.263990851878,-0.263990851878,17.5018588324,1.79773187211,-1.79773187211,521.236200333,13.3341864238,-13.3341864238,0.352501708866,0.00392705499464,-0.00392705499464
587,K00738,10358759,K00738.01,Kepler-29 b,CONFIRMED,10.3392924,2.477e-05,-2.477e-05,2455003.384,0.00172,-0.00172,30.2064,5.077,-22.16,4.0633,0.0827,-0.0827,,,,1450.2,33.5,-33.5,29.233711,5.079905,-22.14166,10.65709,1.04233,-10.57109,2783.7,239.4,-111.7,0.092,,,776.0,,,85.83,22.97,-12.93,39.2,3.8,-3.8,41.130096,45.5,2,,5716.0,104.0,-115.0,4.544,0.013,-0.063,-0.04,0.12,-0.16,0.872,0.075,-0.035,0.97,0.042,-0.066,,,,stellar_q1_q16,15.282,14.131,13.673,13.657,False,5378.4,60.0,-60.0,4.637,0.1,-0.1,-0.436,0.04,-0.04,1.1,1.0,-1.0,47.49123,5730,13.657,0.87,0.031,0.029,0.045,0.968,298.34833,14.131,11111101110111011,13.673,15.282,0.288833758456,31.120213,0.0377199271094,15.281871,6.3436297751,14541.1228989,298.348381998,2086435189017387264,47.4913021293,1.1738521139,True,,-0.000129000000001,1.12503725034,-3.93219795224,4.29354788955,-0.015257325208,0.017252753729,-0.458956668746,0.760767133529,6.66043401118,-53.5494061357,5384.12877817,53.97394986,-0.387620585177,0.21606948916,0.742059131379,-3.77199271094e-05,3.77199271094e-05,4.57573133711,0.0267295576169,-0.0269420876277,-0.0365933069848,0.044488177791,0.0011738521139,-0.0294251366667,0.0304070976906,2376.64486603,1117.12338673,-1117.12338673,57.469341349,3.83721297803,-3.83721297803,701.653314456,11.6789652024,-11.6789652024,0.0848213587764,0.00100245979758,-0.00100245979758
588,K00738,10358759,K00738.02,Kepler-29 c,CONFIRMED,13.28689074,3.96e-05,-3.96e-05,2455005.12,0.00238,-0.00238,13.8538,33.04,-12.42,4.346,0.104,-0.104,,,,1274.9,36.2,-36.2,12.87936,33.06993,-12.40809,1.49004,21.23192,-1.44056,1226.4,105.5,-49.22,0.1088,,,714.0,,,61.37,16.42,-9.24,24.0,11.8,-11.8,29.888071,34.4,2,,5716.0,104.0,-115.0,4.544,0.013,-0.063,-0.04,0.12,-0.16,0.872,0.075,-0.035,0.97,0.042,-0.066,,,,stellar_q1_q16,15.282,14.131,13.673,13.657,False,5378.4,60.0,-60.0,4.637,0.1,-0.1,-0.436,0.04,-0.04,1.1,1.0,-1.0,47.49123,5730,13.657,0.87,0.031,0.029,0.045,0.968,298.34833,14.131,11111101110111011,13.673,15.282,0.288833758456,31.120213,0.0377199271094,15.281871,6.3436297751,14541.1228989,298.348381998,2086435189017387264,47.4913021293,1.1738521139,True,,-0.000129000000001,1.12503725034,-3.93219795224,4.29354788955,-0.015257325208,0.017252753729,-0.458956668746,0.760767133529,6.66043401118,-53.5494061357,5384.12877817,53.97394986,-0.387620585177,0.21606948916,0.742059131379,-3.77199271094e-05,3.77199271094e-05,4.57573133711,0.0267295576169,-0.0269420876277,-0.0365933069848,0.044488177791,0.0011738521139,-0.0294251366667,0.0304070976906,1021.67431482,1834.06366423,-1834.06366423,41.1523066583,2.7300383213,-2.7300383213,645.449207532,10.6659840244,-10.6659840244,0.100252158915,0.00116997337867,-0.00116997337867
589,K00749,10601284,K00749.01,Kepler-226 c,CONFIRMED,5.34955671,9.141e-06,-9.141e-06,2455004.807,0.0013,-0.0013,0.8201,0.0646,-0.5576,3.2079,0.0571,-0.0571,,,,889.9,16.5,-16.5,0.03072,0.000959,-0.003343,0.33893,1.05568,-0.1625,2.7,1.0,-0.2,0.0575,,,918.0,,,167.93,186.09,-38.12,8.0,3.6,-3.6,48.788387,60.5,3,,5559.0,167.0,-141.0,4.572,0.028,-0.242,-0.18,0.32,-0.26,0.806,0.297,-0.06,0.883,0.093,-0.085,,,,stellar_q1_q16,15.416,14.114,13.724,13.633,False,5356.4,60.0,-60.0,4.475,0.1,-0.1,0.091,0.04,-0.04,0.6,1.0,-1.0,47.880989,5185,13.633,0.91,0.035,0.029,0.052,0.831,292.37613,14.114,11111111111111111,13.724,15.416,0.136788304267,37.067802,0.0267598268023,15.402632,4.95047886289,13010.4923368,292.376094187,2128504397979254528,47.8809595575,0.991927931344,True,,-0.013368,1.01276900771,-3.53934405237,3.2397379638,-0.0212272069406,0.0232775802169,0.0709767579135,0.89130118089,7.37202683208,-56.1929478243,5359.03054561,58.0575752177,-0.284084031839,0.158200708253,0.89132319218,-2.67598268023e-05,2.67598268023e-05,4.48613591704,0.0353896091283,-0.0294195152168,-0.0456916449703,0.0414442460555,0.000991927931344,-0.0325904011808,0.0341043271957,2.99450255063,0.22240778889,-0.22240778889,176.717067355,12.6403272102,-12.6403272102,929.144263792,16.5768455936,-16.5768455936,0.0576297558604,0.000704953066205,-0.000704953066205
590,K00749,10601284,K00749.03,Kepler-226 d,CONFIRMED,8.10904671,7.477e-05,-7.477e-05,2454965.804,0.00776,-0.00776,0.3038,0.157,-0.3037,3.567,0.218,-0.218,,,,220.0,18.4,-18.4,0.013557,0.000732,-0.000679,1.3649,0.39779,-0.51138,1.19,0.44,-0.09,0.0759,,,799.0,,,96.38,106.8,-21.88,16.8,4.9,-4.9,9.664094,13.4,3,,5559.0,167.0,-141.0,4.572,0.028,-0.242,-0.18,0.32,-0.26,0.806,0.297,-0.06,0.883,0.093,-0.085,,,,stellar_q1_q16,15.416,14.114,13.724,13.633,False,5356.4,60.0,-60.0,4.475,0.1,-0.1,0.091,0.04,-0.04,0.6,1.0,-1.0,47.880989,5185,13.633,0.91,0.035,0.029,0.052,0.831,292.37613,14.114,11111111111111111,13.724,15.416,0.136788304267,37.067802,0.0267598268023,15.402632,4.95047886289,13010.4923368,292.376094187,2128504397979254528,47.8809595575,0.991927931344,True,,-0.013368,1.01276900771,-3.53934405237,3.2397379638,-0.0212272069406,0.0232775802169,0.0709767579135,0.89130118089,7.37202683208,-56.1929478243,5359.03054561,58.0575752177,-0.284084031839,0.158200708253,0.89132319218,-2.67598268023e-05,2.67598268023e-05,4.48613591704,0.0353896091283,-0.0294195152168,-0.0456916449703,0.0414442460555,0.000991927931344,-0.0325904011808,0.0341043271957,1.31908994093,0.0752323464148,-0.0752323464148,101.428931712,7.14865944609,-7.14865944609,808.730810628,14.2044289609,-14.2044289609,0.0760449666892,0.000920240792862,-0.000920240792862
591,K00749,10601284,K00749.02,Kepler-226 b,CONFIRMED,3.94104632,1.16e-05,-1.16e-05,2454969.088,0.00243,-0.00243,0.0086,0.4319,-0.0086,2.5444,0.0708,-0.0708,,,,396.7,15.2,-15.2,0.018026,0.000718,-0.000372,2.13629,0.06215,-0.79639,1.59,0.58,-0.12,0.0469,,,1017.0,,,252.42,279.71,-57.3,12.06,0.351,-0.351,22.833096,28.8,3,,5559.0,167.0,-141.0,4.572,0.028,-0.242,-0.18,0.32,-0.26,0.806,0.297,-0.06,0.883,0.093,-0.085,,,,stellar_q1_q16,15.416,14.114,13.724,13.633,False,5356.4,60.0,-60.0,4.475,0.1,-0.1,0.091,0.04,-0.04,0.6,1.0,-1.0,47.880989,5185,13.633,0.91,0.035,0.029,0.052,0.831,292.37613,14.114,11111111111111111,13.724,15.416,0.136788304267,37.067802,0.0267598268023,15.402632,4.95047886289,13010.4923368,292.376094187,2128504397979254528,47.8809595575,0.991927931344,True,,-0.013368,1.01276900771,-3.53934405237,3.2397379638,-0.0212272069406,0.0232775802169,0.0709767579135,0.89130118089,7.37202683208,-56.1929478243,5359.03054561,58.0575752177,-0.284084031839,0.158200708253,0.89132319218,-2.67598268023e-05,2.67598268023e-05,4.48613591704,0.0353896091283,-0.0294195152168,-0.0456916449703,0.0414442460555,0.000991927931344,-0.0325904011808,0.0341043271957,1.75642901941,0.068891915737,-0.068891915737,265.643414247,18.8688423809,-18.8688423809,1028.81737343,18.2412885315,-18.2412885315,0.0470088764798,0.00056882112703,-0.00056882112703
592,K00752,10797460,K00752.01,Kepler-227 b,CONFIRMED,9.48803146,2.95e-05,-2.95e-05,2455003.538,0.00238,-0.00238,0.873,0.0014,-0.612,3.0917,0.0772,-0.0772,,,,653.6,21.5,-21.5,0.027258,0.000372,-0.003696,0.43303,2.43201,-0.07418,3.1,1.38,-0.34,0.0893,,,881.0,,,142.17,191.47,-43.96,12.73,6.0,-6.0,28.942623,36.0,2,,5850.0,169.0,-198.0,4.426,0.068,-0.296,0.14,0.18,-0.28,1.04,0.465,-0.114,1.051,0.211,-0.124,,,,stellar_q1_q16,15.347,14.082,13.751,13.648,False,5538.9,60.0,-60.0,4.443,0.1,-0.1,0.102,0.04,-0.04,0.8,1.0,-1.0,48.141651,5455,13.648,0.927,0.03,0.025,0.054,0.919,291.93423,14.082,11111111111111111,13.751,15.347,0.140199394992,35.66423,0.0250910211631,15.323355,5.41888522632,13996.015446,291.934274765,2129273849959814656,48.1416759871,0.894851911783,True,,-0.023645,1.0,-2.78912323155,2.64669346331,-0.0245497045779,0.0275154520553,0.0799027725919,0.941200647732,6.6968865996,-58.0109477653,5542.99272281,55.7697347643,-0.233944687523,0.144640366352,0.960180239658,-2.50910211631e-05,2.50910211631e-05,4.44455917377,0.0365211313999,-0.0319028282622,-0.0405501768898,0.0457427336986,0.000894851911783,-0.0324969384796,0.0334755261323,2.86004922394,0.226804499918,-0.226804499918,105.258647805,7.78358301254,-7.78358301254,816.25898114,15.064520281,-15.064520281,0.0860168502892,0.00104666622769,-0.00104666622769
593,K00752,10797460,K00752.02,Kepler-227 c,CONFIRMED,54.418464,0.0002686,-0.0002686,2454995.51,0.00397,-0.00397,0.0375,0.4111,-0.0375,4.401,0.116,-0.116,,,,903.7,38.8,-38.8,0.027295,0.001124,-0.000619,5.82788,0.37175,-1.996,3.1,1.39,-0.34,0.286,,,492.0,,,13.86,18.67,-4.29,96.99,6.2,-6.2,20.352627,26.1,2,,5850.0,169.0,-198.0,4.426,0.068,-0.296,0.14,0.18,-0.28,1.04,0.465,-0.114,1.051,0.211,-0.124,,,,stellar_q1_q16,15.347,14.082,13.751,13.648,False,5538.9,60.0,-60.0,4.443,0.1,-0.1,0.102,0.04,-0.04,0.8,1.0,-1.0,48.141651,5455,13.648,0.927,0.03,0.025,0.054,0.919,291.93423,14.082,11111111111111111,13.751,15.347,0.140199394992,35.66423,0.0250910211631,15.323355,5.41888522632,13996.015446,291.934274765,2129273849959814656,48.1416759871,0.894851911783,True,,-0.023645,1.0,-2.78912323155,2.64669346331,-0.0245497045779,0.0275154520553,0.0799027725919,0.941200647732,6.6968865996,-58.0109477653,5542.99272281,55.7697347643,-0.233944687523,0.144640366352,0.960180239658,-2.50910211631e-05,2.50910211631e-05,4.44455917377,0.0365211313999,-0.0319028282622,-0.0405501768898,0.0457427336986,0.000894851911783,-0.0324969384796,0.0334755261323,2.85922835368,0.120732949999,-0.120732949999,10.2558704597,0.762054500819,-0.762054500819,456.043907107,8.45114928065,-8.45114928065,0.275518460828,0.00334197874341,-0.00334197874341
594,K00756,10872983,K00756.01,Kepler-228 d,CONFIRMED,11.09431923,2.137e-05,-2.137e-05,2455004.202,0.00147,-0.00147,0.2619,0.1378,-0.2618,4.5483,0.0551,-0.0551,,,,1690.4,28.0,-28.0,0.037849,0.000566,-0.000651,1.00902,0.15895,-0.16659,4.02,1.71,-0.37,0.0992,,,835.0,,,114.81,144.85,-33.13,18.72,2.9,-2.9,55.99728,66.5,3,,6046.0,163.0,-217.0,4.486,0.045,-0.302,-0.08,0.22,-0.3,0.972,0.414,-0.09,1.053,0.184,-0.135,,,,stellar_q1_q16,15.714,14.528,14.113,14.132,False,5660.3,60.0,-60.0,4.258,0.1,-0.1,0.177,0.04,-0.04,2.6,1.0,-1.0,48.22467,6046,14.132,0.972,0.039,0.029,0.072,1.053,296.28613,14.528,1111101110111011,14.113,15.714,0.171536904303,20.846783,0.0278146561351,15.704236,4.16058868285,9854.89560451,296.286085252,2086660283961964416,48.2246328287,0.579846068063,True,,-0.009764,1.0,-1.6073252336,1.60591167278,-0.0496361147932,0.0545315868958,0.154395171581,1.00290007312,8.62594628578,-58.1457824568,5657.59354313,58.6642206485,-0.0895549547295,0.0741477530744,1.17201168315,-2.78146561351e-05,2.78146561351e-05,4.29753598443,0.03106050747,-0.0302176458845,-0.043339545401,0.0392348362252,0.000579846068063,-0.0405051801686,0.0392824732926,4.84993160358,0.230650290619,-0.230650290619,133.10851227,13.509092478,-13.509092478,865.595487027,21.9032757069,-21.9032757069,0.0975033626936,0.00099662586151,-0.00099662586151
595,K00756,10872983,K00756.02,Kepler-228 c,CONFIRMED,4.13443005,1.061e-05,-1.061e-05,2455005.98,0.00194,-0.00194,0.7964,0.0159,-0.5741,3.1797,0.0587,-0.0587,,,,789.4,20.8,-20.8,0.028445,0.001329,-0.002711,0.30732,0.80927,-0.05207,3.02,1.29,-0.28,0.0514,,,1160.0,,,427.65,539.5,-123.42,6.52,2.9,-2.9,35.87066,41.1,3,,6046.0,163.0,-217.0,4.486,0.045,-0.302,-0.08,0.22,-0.3,0.972,0.414,-0.09,1.053,0.184,-0.135,,,,stellar_q1_q16,15.714,14.528,14.113,14.132,False,5660.3,60.0,-60.0,4.258,0.1,-0.1,0.177,0.04,-0.04,2.6,1.0,-1.0,48.22467,6046,14.132,0.972,0.039,0.029,0.072,1.053,296.28613,14.528,1111101110111011,14.113,15.714,0.171536904303,20.846783,0.0278146561351,15.704236,4.16058868285,9854.89560451,296.286085252,2086660283961964416,48.2246328287,0.579846068063,True,,-0.009764,1.0,-1.6073252336,1.60591167278,-0.0496361147932,0.0545315868958,0.154395171581,1.00290007312,8.62594628578,-58.1457824568,5657.59354313,58.6642206485,-0.0895549547295,0.0741477530744,1.17201168315,-2.78146561351e-05,2.78146561351e-05,4.29753598443,0.03106050747,-0.0302176458845,-0.043339545401,0.0392348362252,0.000579846068063,-0.0405051801686,0.0392824732926,3.63518496862,0.306166436265,-0.306166436265,496.183057319,51.3760643806,-51.3760643806,1202.74624254,31.0317053606,-31.0317053606,0.0504813017132,0.000519605961897,-0.000519605961897
596,K00756,10872983,K00756.03,Kepler-228 b,CONFIRMED,2.56659092,1.598e-05,-1.598e-05,2455012.555,0.00421,-0.00421,0.2281,0.2096,-0.2281,2.388,0.14,-0.14,,,,254.8,19.0,-19.0,0.014685,0.000696,-0.000662,1.55056,0.22484,-0.6373,1.56,0.66,-0.15,0.0374,,,1360.0,,,807.74,1019.0,-233.12,8.14,1.2,-1.2,13.083483,15.3,3,,6046.0,163.0,-217.0,4.486,0.045,-0.302,-0.08,0.22,-0.3,0.972,0.414,-0.09,1.053,0.184,-0.135,,,,stellar_q1_q16,15.714,14.528,14.113,14.132,False,5660.3,60.0,-60.0,4.258,0.1,-0.1,0.177,0.04,-0.04,2.6,1.0,-1.0,48.22467,6046,14.132,0.972,0.039,0.029,0.072,1.053,296.28613,14.528,1111101110111011,14.113,15.714,0.171536904303,20.846783,0.0278146561351,15.704236,4.16058868285,9854.89560451,296.286085252,2086660283961964416,48.2246328287,0.579846068063,True,,-0.009764,1.0,-1.6073252336,1.60591167278,-0.0496361147932,0.0545315868958,0.154395171581,1.00290007312,8.62594628578,-58.1457824568,5657.59354313,58.6642206485,-0.0895549547295,0.0741477530744,1.17201168315,-2.78146561351e-05,2.78146561351e-05,4.29753598443,0.03106050747,-0.0302176458845,-0.043339545401,0.0392348362252,0.000579846068063,-0.0405051801686,0.0392824732926,1.87768629302,0.120613785662,-0.120613785662,936.476868552,94.7157228122,-94.7157228122,1409.73599816,35.5982178773,-35.5982178773,0.0367411608671,0.000373415386546,-0.000373415386546
597,K00757,10910878,K00757.01,Kepler-229 c,CONFIRMED,16.06862959,1.16e-05,-1.16e-05,2455006.623,0.000553,-0.000553,0.0419,0.2429,-0.0419,3.5458,0.0237,-0.0237,,,,5317.1,39.2,-39.2,0.065087,0.000798,-0.0004,3.66603,0.06049,-0.46665,5.27,0.89,-0.39,0.1165,,,571.0,,,25.07,13.63,-5.8,36.85,0.608,-0.608,138.39444,153.8,3,,5126.0,160.0,-138.0,4.609,0.027,-0.106,-0.12,0.33,-0.28,0.742,0.125,-0.055,0.827,0.076,-0.094,,,,stellar_q1_q16,15.841,14.363,13.868,13.785,False,5001.6,60.0,-60.0,4.678,0.1,-0.1,0.062,0.04,-0.04,2.1,1.0,-1.0,48.37579,5031,13.785,0.848,0.044,0.036,0.054,0.801,286.99948,14.363,11111110111011101,13.868,15.841,0.015602350671,35.028416,0.0337496948956,15.826463,6.50157340706,8805.64557563,286.999475844,2131114947819394816,48.3757866587,1.18219836321,True,,-0.014537,1.04640430451,-1.81009656557,3.73117067946,-0.0129827353165,0.0121498610892,0.0211212439263,0.819521447811,2.50121676585,-59.1571164798,4956.12963765,43.9385181892,-0.558597744278,0.396503112915,0.758788426576,-3.37496948956e-05,3.37496948956e-05,4.59134790983,0.0153815063619,-0.0251602941055,-0.0452483935995,0.0405903345842,0.00118219836321,-0.0216382979164,0.0138797274659,5.39413628104,0.101835975858,-0.101835975858,23.7393483928,1.42853776465,-1.42853776465,562.510617935,8.46559964561,-8.46559964561,0.116691632999,0.00097995046407,-0.00097995046407
