,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
1186,K02011,5384079,K02011.02,Kepler-348 c,CONFIRMED,17.2654644,0.0001517,-0.0001517,2454968.356,0.00623,-0.00623,0.4984,0.0503,-0.4331,5.167,0.165,-0.165,,,,77.1,4.5,-4.5,0.00827,0.000154,-0.000515,0.71185,0.4894,-0.07555,1.07,0.62,-0.14,0.139,,,824.0,,,108.97,187.76,-38.44,22.39,7.7,-7.7,11.276546,14.7,2,,6395.0,142.0,-237.0,4.369,0.074,-0.331,0.02,0.19,-0.36,1.186,0.687,-0.157,1.198,0.257,-0.193,,,,stellar_q1_q16,12.556,11.708,11.454,11.377,False,6421.2,60.0,-60.0,4.377,0.1,-0.1,-0.029,0.04,-0.04,15.2,1.0,-1.0,6418.22433035,57.8361504923,-55.7767862527,4.32157675463,0.0243562653707,-0.0287546489394,-0.0504208012355,0.0414786468949,-0.0409603501007,1.24999114889,0.0394862100022,-0.0312258008564,1.19274732355,0.0420315167374,-0.0195990738881,1.64240222045,0.756544241541,-0.682690564318,9.21547952351,0.164541032287,-0.233338753969,0.00184,3.28024389337e-05,-3.28024389337e-05,1.12955784837,0.0553079283031,-0.0553079283031,0.138701728617,0.00119197475006,-0.00119197475006,123.762421501,8.58476223624,-8.58476223624,849.983950985,14.704823184,-14.704823184
1187,K02011,5384079,K02011.01,Kepler-348 b,CONFIRMED,7.05675289,1.909e-05,-1.909e-05,2454965.535,0.00213,-0.00213,0.3635,0.1089,-0.3635,1.9201,0.0702,-0.0702,,,,122.3,5.4,-5.4,0.010307,0.000377,-0.000301,7.04926,2.58537,-1.73717,1.33,0.78,-0.17,0.0766,,,1110.0,,,358.82,618.28,-126.58,26.47,9.7,-9.7,23.910955,28.7,2,,6395.0,142.0,-237.0,4.369,0.074,-0.331,0.02,0.19,-0.36,1.186,0.687,-0.157,1.198,0.257,-0.193,,,,stellar_q1_q16,12.556,11.708,11.454,11.377,False,6421.2,60.0,-60.0,4.377,0.1,-0.1,-0.029,0.04,-0.04,15.2,1.0,-1.0,6418.22433035,57.8361504923,-55.7767862527,4.32157675463,0.0243562653707,-0.0287546489394,-0.0504208012355,0.0414786468949,-0.0409603501007,1.24999114889,0.0394862100022,-0.0312258008564,1.19274732355,0.0420315167374,-0.0195990738881,1.64240222045,0.756544241541,-0.682690564318,9.21547952351,0.164541032287,-0.233338753969,0.00184,3.28024389337e-05,-3.28024389337e-05,1.40597491648,0.0610387966173,-0.0610387966173,0.0764016658254,0.000653444984053,-0.000653444984053,408.386567305,28.5152861116,-28.5152861116,1145.59573548,19.9347690164,-19.9347690164
1188,K02012,9839821,K02012.01,Kepler-1052 b,CONFIRMED,34.8538276,0.000126,-0.000126,2454997.044,0.00297,-0.00297,0.0252,0.4173,-0.0249,5.3577,0.0906,-0.0906,,,,841.8,23.3,-23.3,0.026443,0.000857,-0.000419,2.06568,0.1209,-0.62392,2.45,0.86,-0.2,0.2045,,,524.0,,,17.8,18.36,-4.31,51.0,3.0,-3.0,26.057673,40.7,2,,5835.0,149.0,-161.0,4.554,0.03,-0.257,-0.24,0.28,-0.28,0.847,0.301,-0.067,0.935,0.092,-0.107,,,,stellar_q1_q16,14.876,13.727,13.393,13.305,False,5737.6,60.0,-60.0,4.595,0.1,-0.1,0.117,0.04,-0.04,3.3,1.0,-1.0,5714.97994202,52.8516184909,-48.2471458162,4.48117033411,0.0158871922358,-0.0254576885113,0.084170012121,0.0449077078795,-0.0335260643952,0.965850222213,0.0221829084551,-0.0207691304422,1.0244677126,0.0242218430463,-0.0278452754541,1.79710148232,1.7691824649,-1.14617603522,9.25457260241,0.297643316294,-0.441041352348,0.001057,2.25424044858e-05,-2.25424044858e-05,2.78853971471,0.0908867916153,-0.0908867916153,0.210608768579,0.00178712903178,-0.00178712903178,20.4298684048,1.30736586211,-1.30736586211,541.788669614,8.64463536792,-8.64463536792
1189,K02012,9839821,K02012.02,,CANDIDATE,180.92477,0.001812,-0.001812,2455067.32,0.00808,-0.00808,0.2627,0.1609,-0.2627,8.552,0.239,-0.239,,,,696.1,36.4,-36.4,0.024202,0.000641,-0.001063,2.36661,0.40249,-0.59279,2.24,0.79,-0.18,0.613,,,303.0,,,1.98,2.04,-0.48,160.0,27.2,-27.2,,20.2,2,,5835.0,149.0,-161.0,4.554,0.03,-0.257,-0.24,0.28,-0.28,0.847,0.301,-0.067,0.935,0.092,-0.107,,,,stellar_q1_q16,14.876,13.727,13.393,13.305,False,5737.6,60.0,-60.0,4.595,0.1,-0.1,0.117,0.04,-0.04,3.3,1.0,-1.0,5714.97994202,52.8516184909,-48.2471458162,4.48117033411,0.0158871922358,-0.0254576885113,0.084170012121,0.0449077078795,-0.0335260643952,0.965850222213,0.0221829084551,-0.0207691304422,1.0244677126,0.0242218430463,-0.0278452754541,1.79710148232,1.7691824649,-1.14617603522,9.25457260241,0.297643316294,-0.441041352348,0.001057,2.25424044858e-05,-2.25424044858e-05,2.55460221431,0.106211606029,-0.106211606029,0.631418091247,0.00538766579124,-0.00538766579124,2.2747809788,0.145459523909,-0.145459523909,312.96691082,4.99705772368,-4.99705772368
1190,K02016,8492026,K02016.01,Kepler-1054 b,CONFIRMED,4.30655689,1.426e-05,-1.426e-05,2454965.442,0.00282,-0.00282,0.8863,0.0269,-0.6115,4.0697,0.0789,-0.0789,,,,273.8,8.0,-8.0,0.017716,8.8e-05,-0.00239,0.0729,0.47062,-0.02264,1.99,1.0,-0.17,0.054,,,1177.0,,,453.2,681.25,-129.46,4.15,2.1,-2.1,31.815077,39.8,1,,6108.0,163.0,-230.0,4.466,0.041,-0.324,0.07,0.17,-0.31,1.03,0.516,-0.09,1.132,0.236,-0.152,,,,stellar_q1_q16,14.136,13.007,12.762,12.693,False,5909.2,60.0,-60.0,4.184,0.1,-0.1,0.346,0.04,-0.04,4.0,1.0,-1.0,5899.49114631,65.8232044471,-53.1080462965,4.20577169789,0.0328840926473,-0.0293664272599,0.321874660069,0.0435548327458,-0.0463598771159,1.44865885451,0.0652609538515,-0.0546411742621,1.24458386842,0.0264140725562,-0.0288144116524,3.76371594633,0.536023223798,-0.491416759267,9.57561683909,0.0578252722063,-0.0607638346337,0.00091,3.44093010682e-05,-3.44093010682e-05,2.79969124959,0.225591391199,-0.225591391199,0.0557555976965,0.000412661396187,-0.000412661396187,738.859604703,69.5868864815,-69.5868864815,1328.62985465,31.1821788303,-31.1821788303
1191,K02017,8750043,K02017.01,Kepler-1055 b,CONFIRMED,2.295036233,3.471e-06,-3.471e-06,2454965.693,0.00125,-0.00125,0.1299,0.3216,-0.1299,1.6459,0.0416,-0.0416,,,,170.7,4.9,-4.9,0.011982,0.000376,-0.000245,4.40907,0.51142,-1.47809,1.09,0.49,-0.1,0.0323,,,1290.0,,,653.8,868.21,-164.91,10.71,1.2,-1.2,35.142223,42.3,1,,5750.0,155.0,-138.0,4.524,0.05,-0.289,-0.38,0.32,-0.26,0.835,0.373,-0.077,0.851,0.113,-0.07,,,,stellar_q1_q16,13.09,11.956,11.628,11.569,False,5681.6,60.0,-60.0,4.624,0.1,-0.1,0.058,0.04,-0.04,3.9,1.0,-1.0,5668.34628857,50.4270275989,-52.8234981198,4.49633933961,0.0191779768334,-0.0264920188287,0.0293022722183,0.0443325397106,-0.0383995285131,0.928703803497,0.0215619324401,-0.0171437511265,0.988737111478,0.0254269245524,-0.0300811505082,2.07231445342,2.15132774533,-1.29336586564,9.31645565601,0.309231464293,-0.424946861723,0.00244,3.12409987036e-05,-3.12409987036e-05,1.21488784361,0.0401073187707,-0.0401073187707,0.033941022768,0.000317811506259,-0.000317811506259,699.47783044,43.4155710116,-43.4155710116,1310.56032023,20.2611540377,-20.2611540377
1192,K02022,8564674,K02022.01,Kepler-349 b,CONFIRMED,5.92973644,1.305e-05,-1.305e-05,2454968.495,0.00183,-0.00183,0.1442,0.3075,-0.1439,2.4534,0.0568,-0.0568,,,,430.1,12.7,-12.7,0.018974,0.000544,-0.00042,3.48156,0.2562,-1.20531,1.89,0.65,-0.16,0.0642,,,987.0,,,224.5,227.98,-56.35,18.63,1.4,-1.4,29.882475,39.1,2,,5941.0,156.0,-175.0,4.519,0.034,-0.258,-0.14,0.24,-0.28,0.911,0.317,-0.074,1.001,0.1,-0.119,,,,stellar_q1_q16,14.746,13.584,13.283,13.176,False,5883.8,60.0,-60.0,4.585,0.1,-0.1,0.213,0.04,-0.04,6.3,1.0,-1.0,5843.08027076,56.3320975357,-53.6989477492,4.44567597335,0.0145061963376,-0.0219362289249,0.173670862685,0.0416064700702,-0.0429740005233,1.03952750119,0.0328736826689,-0.019634853986,1.10860522593,0.0303351674317,-0.0265531070404,1.05594528693,1.1404838444,-0.65551113243,9.02364141611,0.318075779026,-0.421110303155,0.001031,2.2825424421e-05,-2.2825424421e-05,2.15524331897,0.0769861962993,-0.0769861962993,0.0663970180132,0.000565913528247,-0.000565913528247,263.679837194,17.7353912326,-17.7353912326,1026.91088334,17.2177347023,-17.2177347023
1193,K02022,8564674,K02022.02,Kepler-349 c,CONFIRMED,12.24764145,4.021e-05,-4.021e-05,2454971.22,0.00272,-0.00272,0.046,0.4163,-0.0459,3.3744,0.0806,-0.0806,,,,469.7,15.0,-15.0,0.019781,0.000736,-0.000339,2.8443,0.32839,-0.91015,1.97,0.68,-0.16,0.1041,,,775.0,,,85.38,86.71,-21.43,28.25,3.3,-3.3,22.025434,41.0,2,,5941.0,156.0,-175.0,4.519,0.034,-0.258,-0.14,0.24,-0.28,0.911,0.317,-0.074,1.001,0.1,-0.119,,,,stellar_q1_q16,14.746,13.584,13.283,13.176,False,5883.8,60.0,-60.0,4.585,0.1,-0.1,0.213,0.04,-0.04,6.3,1.0,-1.0,5843.08027076,56.3320975357,-53.6989477492,4.44567597335,0.0145061963376,-0.0219362289249,0.173670862685,0.0416064700702,-0.0429740005233,1.03952750119,0.0328736826689,-0.019634853986,1.10860522593,0.0303351674317,-0.0265531070404,1.05594528693,1.1404838444,-0.65551113243,9.02364141611,0.318075779026,-0.421110303155,0.001031,2.2825424421e-05,-2.2825424421e-05,2.24726565064,0.083793076104,-0.083793076104,0.107680978096,0.000913831120759,-0.000913831120759,100.252319855,6.65096413764,-6.65096413764,806.375146631,13.3564651743,-13.3564651743
1194,K02026,11923284,K02026.01,Kepler-1061 b,CONFIRMED,2.757982666,3.883e-06,-3.883e-06,2454964.879,0.00119,-0.00119,0.9566,0.0013,-0.6686,2.2906,0.0874,-0.0874,,,,220.8,4.9,-4.9,0.017265,0.000407,-0.00306,0.09172,2.27771,-0.00718,2.24,1.36,-0.3,0.0395,,,1553.0,,,1374.41,2526.47,-471.75,3.33,1.7,-1.7,40.60925,55.7,1,,6419.0,157.0,-207.0,4.321,0.099,-0.33,-0.2,0.24,-0.3,1.188,0.719,-0.16,1.073,0.289,-0.104,,,,stellar_q1_q16,13.263,12.21,11.98,11.934,False,5994.5,60.0,-60.0,4.516,0.1,-0.1,-0.089,0.04,-0.04,4.5,1.0,-1.0,5998.55364012,53.5333776439,-57.1453276036,4.43873280871,0.0246131511439,-0.029630533026,-0.112985848888,0.0451883641281,-0.0350948738352,1.00722737331,0.0288452436023,-0.0190031400036,1.02315441656,0.0325345802267,-0.0335323138205,2.54609398667,1.68546597905,-1.44506091447,9.40587443119,0.220626068484,-0.364074066929,0.00184,2.97321374946e-05,-2.97321374946e-05,1.90191112508,0.195215692644,-0.195215692644,0.0387914207851,0.000418505860102,-0.000418505860102,780.895851144,51.3120971732,-51.3120971732,1347.13712562,22.1004399095,-22.1004399095
1195,K02029,9489524,K02029.02,Kepler-352 b,CONFIRMED,10.05545337,4.305e-05,-4.305e-05,2455006.224,0.00305,-0.00305,0.1069,0.3714,-0.1068,2.773,0.0979,-0.0979,,,,145.8,6.8,-6.8,0.010833,0.000483,-0.000358,4.04207,0.3578,-1.6239,0.89,0.17,-0.07,0.0856,,,685.0,,,51.99,31.45,-12.13,27.85,2.5,-2.5,17.084984,23.2,4,,5238.0,157.0,-136.0,4.603,0.029,-0.12,-0.16,0.34,-0.28,0.752,0.146,-0.058,0.836,0.08,-0.099,,,,stellar_q1_q16,12.957,11.61,11.178,11.132,False,5223.9,60.0,-60.0,4.708,0.1,-0.1,-0.112,0.04,-0.04,3.0,1.0,-1.0,5231.03022862,53.1158947854,-56.6690362846,4.56684454361,0.0229748379229,-0.0296875574485,-0.133454816238,0.0332686201906,-0.0449846808371,0.778788609959,0.0179064226885,-0.0127680617355,0.820488655422,0.0246671948251,-0.0308665639548,4.67073984669,4.27442811833,-3.28330488103,9.6693856784,0.282202821405,-0.527173043157,0.00373,3.77359245282e-05,-3.77359245282e-05,0.920715075659,0.0406838257656,-0.0406838257656,0.0853917401327,0.000968159237805,-0.000968159237805,55.6404205826,3.56836868154,-3.56836868154,696.003024953,11.1515236754,-11.1515236754
1196,K02029,9489524,K02029.03,,NOT DISPOSITIONED,6.88729828,5.051e-05,-5.051e-05,2454965.069,0.00618,-0.00618,0.208,0.2398,-0.208,2.425,0.143,-0.143,,,,80.2,6.1,-6.1,0.008069,0.000465,-0.000352,3.91437,0.90359,-1.52277,0.66,0.13,-0.05,0.0665,,,777.0,,,86.15,52.11,-20.1,21.41,4.9,-4.9,11.987171,14.9,4,,5238.0,157.0,-136.0,4.603,0.029,-0.12,-0.16,0.34,-0.28,0.752,0.146,-0.058,0.836,0.08,-0.099,,,,stellar_q1_q16,12.957,11.61,11.178,11.132,False,5223.9,60.0,-60.0,4.708,0.1,-0.1,-0.112,0.04,-0.04,3.0,1.0,-1.0,5231.03022862,53.1158947854,-56.6690362846,4.56684454361,0.0229748379229,-0.0296875574485,-0.133454816238,0.0332686201906,-0.0449846808371,0.778788609959,0.0179064226885,-0.0127680617355,0.820488655422,0.0246671948251,-0.0308665639548,4.67073984669,4.27442811833,-3.28330488103,9.6693856784,0.282202821405,-0.527173043157,0.00373,3.77359245282e-05,-3.77359245282e-05,0.685747225184,0.0370114709567,-0.0370114709567,0.066356196211,0.000749589303082,-0.000749589303082,92.0528674074,5.93569934528,-5.93569934528,789.355894513,12.7100721263,-12.7100721263
1197,K02029,9489524,K02029.04,,NOT DISPOSITIONED,4.78850157,3.337e-05,-3.337e-05,2454968.456,0.0057,-0.0057,0.1274,0.3272,-0.1272,2.221,0.174,-0.174,,,,66.9,5.7,-5.7,0.007347,0.000549,-0.000237,3.68589,0.84679,-1.94551,0.6,0.12,-0.04,0.0522,,,877.0,,,139.82,84.56,-32.63,16.47,3.8,-3.8,10.715257,13.6,4,,5238.0,157.0,-136.0,4.603,0.029,-0.12,-0.16,0.34,-0.28,0.752,0.146,-0.058,0.836,0.08,-0.099,,,,stellar_q1_q16,12.957,11.61,11.178,11.132,False,5223.9,60.0,-60.0,4.708,0.1,-0.1,-0.112,0.04,-0.04,3.0,1.0,-1.0,5231.03022862,53.1158947854,-56.6690362846,4.56684454361,0.0229748379229,-0.0296875574485,-0.133454816238,0.0332686201906,-0.0449846808371,0.778788609959,0.0179064226885,-0.0127680617355,0.820488655422,0.0246671948251,-0.0308665639548,4.67073984669,4.27442811833,-3.28330488103,9.6693856784,0.282202821405,-0.527173043157,0.00373,3.77359245282e-05,-3.77359245282e-05,0.624962145624,0.0354773954995,-0.0354773954995,0.0520774696509,0.00058618880464,-0.00058618880464,149.419667233,9.61429702661,-9.61429702661,890.97489549,14.3018605883,-14.3018605883
1198,K02029,9489524,K02029.01,Kepler-352 c,CONFIRMED,16.33269854,4.064e-05,-4.064e-05,2454969.91,0.00204,-0.00204,0.1332,0.332,-0.1332,2.0497,0.0654,-0.0654,,,,289.0,10.3,-10.3,0.01528,0.000651,-0.000357,16.31186,1.54357,-6.17424,1.25,0.25,-0.09,0.1183,,,583.0,,,27.22,16.47,-6.35,61.27,5.8,-5.8,25.04095,31.5,4,,5238.0,157.0,-136.0,4.603,0.029,-0.12,-0.16,0.34,-0.28,0.752,0.146,-0.058,0.836,0.08,-0.099,,,,stellar_q1_q16,12.957,11.61,11.178,11.132,False,5223.9,60.0,-60.0,4.708,0.1,-0.1,-0.112,0.04,-0.04,3.0,1.0,-1.0,5231.03022862,53.1158947854,-56.6690362846,4.56684454361,0.0229748379229,-0.0296875574485,-0.133454816238,0.0332686201906,-0.0449846808371,0.778788609959,0.0179064226885,-0.0127680617355,0.820488655422,0.0246671948251,-0.0308665639548,4.67073984669,4.27442811833,-3.28330488103,9.6693856784,0.282202821405,-0.527173043157,0.00373,3.77359245282e-05,-3.77359245282e-05,1.29943219161,0.049410008955,-0.049410008955,0.117992974007,0.00133400330871,-0.00133400330871,29.0993711821,1.88891438464,-1.88891438464,591.881038576,9.5807253858,-9.5807253858
1199,K02033,2304320,K02033.01,Kepler-1064 b,CONFIRMED,16.54080322,4.111e-05,-4.111e-05,2454966.954,0.00215,-0.00215,0.0306,0.4032,-0.0305,2.544,0.0631,-0.0631,,,,396.7,13.9,-13.9,0.017966,0.000612,-0.000403,8.92788,0.71316,-2.79135,1.26,0.19,-0.08,0.1126,,,537.0,,,19.71,9.42,-4.23,50.54,4.0,-4.0,28.998789,31.6,1,,5094.0,149.0,-134.0,4.662,0.029,-0.084,-0.58,0.34,-0.3,0.644,0.095,-0.042,0.694,0.081,-0.058,,,,stellar_q1_q16,13.755,12.33,11.888,11.817,False,5051.1,60.0,-60.0,4.525,0.1,-0.1,-0.122,0.04,-0.04,1.6,1.0,-1.0,5071.6658715,48.037330445,-48.118538861,4.55958058348,0.024704193934,-0.019438863149,-0.133430220704,0.032410573681,-0.044225415532,0.760168545688,0.0161764373025,-0.0126182795153,0.770951531634,0.0272466523366,-0.0214459610725,8.883976481,3.43431100378,-4.3923525245,9.94860740015,0.14194293531,-0.29620401063,0.00283,3.28024389337e-05,-3.28024389337e-05,1.49215796387,0.0508159134108,-0.0508159134108,0.116532906672,0.00122811735003,-0.00122811735003,24.8349517895,1.6086155705,-1.6086155705,568.891384155,9.17386135545,-9.17386135545
1200,K02035,9790806,K02035.01,Kepler-1066 b,CONFIRMED,1.931559839,1.571e-06,-1.571e-06,2454964.766,0.000657,-0.000657,0.7668,0.0098,-0.5429,1.6283,0.0261,-0.0261,,,,491.9,8.2,-8.2,0.022266,0.000506,-0.001901,1.20092,2.34656,-0.41727,2.55,1.0,-0.5,0.0284,,,1513.0,,,1239.6,1446.22,-513.82,6.19,3.0,-3.0,64.43996,85.7,1,,5642.0,159.0,-134.0,4.31,0.194,-0.248,-0.26,0.33,-0.24,1.05,0.412,-0.207,0.822,0.141,-0.057,,,,stellar_q1_q16,13.007,11.783,11.403,11.362,False,5557.7,60.0,-60.0,4.67,0.1,-0.1,0.096,0.04,-0.04,6.0,1.0,-1.0,5542.57347951,60.7295685372,-50.8286306934,4.51360490135,0.0157061782777,-0.0229934192882,0.0668845896661,0.0342041834033,-0.045208680795,0.901570536374,0.017181884193,-0.0157211497699,0.962800796512,0.0323906590497,-0.0269626720229,2.2911594921,2.19004367772,-1.57930892127,9.36005532233,0.291339312171,-0.507666484701,0.00282,3.12409987036e-05,-3.12409987036e-05,2.18880262187,0.125856651109,-0.125856651109,0.0299880147062,0.000307718954863,-0.000307718954863,772.466882043,47.0077919388,-47.0077919388,1343.48707719,20.3728578527,-20.3728578527
1201,K02037,9634821,K02037.01,,CANDIDATE,73.7579317,0.0002411,-0.0002411,2455016.723,0.00272,-0.00272,0.3544,0.0848,-0.3398,2.7539,0.0676,-0.0676,,,,2133.2,58.6,-58.6,0.041661,0.000885,-0.001262,27.99351,6.98913,-5.78505,4.23,5.54,-0.56,0.3259,,,375.0,,,4.66,24.69,-1.6,200.4,50.0,-50.0,28.112356,39.6,3,,5029.0,214.0,-166.0,4.429,0.119,-0.646,0.48,0.08,-0.26,0.93,1.217,-0.124,0.847,0.123,-0.05,,,,stellar_q1_q16,15.213,13.661,13.175,13.016,False,4882.9,60.0,-60.0,4.643,0.1,-0.1,0.205,0.04,-0.04,4.0,1.0,-1.0,4870.96095757,48.3181112674,-54.5742838108,4.57440744979,0.0179645498815,-0.0251811914947,0.17592306192,0.0439768952711,-0.0427570884817,0.779136117161,0.0139861494688,-0.0117599324861,0.82980623154,0.0238909028344,-0.0257012332982,4.72183459418,4.51697644415,-3.27241282258,9.67411076968,0.291505314885,-0.512915989157,0.001646,2.39633052812e-05,-2.39633052812e-05,3.54440014164,0.110404477092,-0.110404477092,0.323554541515,0.00322136637604,-0.00322136637604,2.95844751789,0.184932100136,-0.184932100136,334.217736396,5.20796190918,-5.20796190918
1202,K02037,9634821,K02037.02,,CANDIDATE,5.47715929,1.255e-05,-1.255e-05,2455185.849,0.00165,-0.00165,0.2855,0.1846,-0.2855,1.4069,0.0577,-0.0577,,,,605.5,24.4,-24.4,0.022135,0.000805,-0.000809,15.69145,2.89818,-5.82191,2.25,2.94,-0.3,0.0576,,,891.0,,,149.23,790.38,-51.22,29.19,5.4,-5.4,24.466295,29.4,3,,5029.0,214.0,-166.0,4.429,0.119,-0.646,0.48,0.08,-0.26,0.93,1.217,-0.124,0.847,0.123,-0.05,,,,stellar_q1_q16,15.213,13.661,13.175,13.016,False,4882.9,60.0,-60.0,4.643,0.1,-0.1,0.205,0.04,-0.04,4.0,1.0,-1.0,4870.96095757,48.3181112674,-54.5742838108,4.57440744979,0.0179645498815,-0.0251811914947,0.17592306192,0.0439768952711,-0.0427570884817,0.779136117161,0.0139861494688,-0.0117599324861,0.82980623154,0.0238909028344,-0.0257012332982,4.72183459418,4.51697644415,-3.27241282258,9.67411076968,0.291505314885,-0.512915989157,0.001646,2.39633052812e-05,-2.39633052812e-05,1.88360029899,0.0758463282173,-0.0758463282173,0.0571735436956,0.000578762270131,-0.000578762270131,94.7208219686,5.89232494571,-5.89232494571,795.014208891,12.3534902442,-12.3534902442
1203,K02037,9634821,K02037.03,,CANDIDATE,8.56266484,2.294e-05,-2.294e-05,2455188.136,0.00186,-0.00186,0.0482,0.4043,-0.048,1.4567,0.0807,-0.0807,,,,632.7,31.8,-31.8,0.022341,0.001231,-0.000601,24.89015,4.15997,-10.45389,2.27,2.97,-0.3,0.0776,,,768.0,,,82.22,435.47,-28.22,45.86,7.7,-7.7,20.700756,25.1,3,,5029.0,214.0,-166.0,4.429,0.119,-0.646,0.48,0.08,-0.26,0.93,1.217,-0.124,0.847,0.123,-0.05,,,,stellar_q1_q16,15.213,13.661,13.175,13.016,False,4882.9,60.0,-60.0,4.643,0.1,-0.1,0.205,0.04,-0.04,4.0,1.0,-1.0,4870.96095757,48.3181112674,-54.5742838108,4.57440744979,0.0179645498815,-0.0251811914947,0.17592306192,0.0439768952711,-0.0427570884817,0.779136117161,0.0139861494688,-0.0117599324861,0.82980623154,0.0238909028344,-0.0257012332982,4.72183459418,4.51697644415,-3.27241282258,9.67411076968,0.291505314885,-0.512915989157,0.001646,2.39633052812e-05,-2.39633052812e-05,1.90082865358,0.0832530915934,-0.0832530915934,0.0770107236502,0.000764727572961,-0.000764727572961,52.2535911686,3.23240553251,-3.23240553251,685.160885354,10.5616214078,-10.5616214078
1204,K02038,8950568,K02038.01,Kepler-85 b,CONFIRMED,8.3053749,3.036e-05,-3.036e-05,2454972.738,0.00337,-0.00337,0.9129,0.0109,-0.638,3.8786,0.0863,-0.0863,,,,402.2,14.9,-14.9,0.02226,3.6e-05,-0.003864,0.11974,1.24602,-0.02263,2.12,0.85,-0.16,0.0796,,,831.0,,,112.98,135.17,-26.76,7.59,3.8,-3.8,24.461445,31.1,4,,5695.0,164.0,-155.0,4.545,0.027,-0.288,-0.02,0.23,-0.28,0.872,0.349,-0.067,0.971,0.09,-0.106,,,,stellar_q1_q16,14.779,13.552,13.192,13.083,False,5519.9,60.0,-60.0,4.554,0.1,-0.1,0.123,0.04,-0.04,2.1,1.0,-1.0,5511.27493765,58.4880130592,-53.7244152272,4.49778709403,0.0236702073818,-0.0305526577505,0.0961347650543,0.042346016405,-0.0386660756071,0.915108777636,0.0220744993585,-0.0192868581282,0.959612129755,0.0347043131903,-0.0323269385064,3.50837497858,2.71994530194,-2.10771031263,9.545106005,0.24926493231,-0.398771831995,0.001257,2.40740524216e-05,-2.40740524216e-05,2.22594936344,0.200821382877,-0.200821382877,0.0792121874949,0.000916208806534,-0.000916208806534,111.198211973,7.42943187482,-7.42943187482,827.538060411,13.7863239111,-13.7863239111
1205,K02038,8950568,K02038.02,Kepler-85 c,CONFIRMED,12.51366754,5.491e-05,-5.491e-05,2454972.416,0.00372,-0.00372,0.6443,0.0048,-0.4988,4.572,0.119,-0.119,,,,441.0,14.9,-14.9,0.020182,0.00344,-0.001176,0.54818,0.57779,-0.44545,1.92,0.77,-0.15,0.1046,,,725.0,,,65.43,78.27,-15.5,16.56,5.8,-5.8,22.63441,32.0,4,,5695.0,164.0,-155.0,4.545,0.027,-0.288,-0.02,0.23,-0.28,0.872,0.349,-0.067,0.971,0.09,-0.106,,,,stellar_q1_q16,14.779,13.552,13.192,13.083,False,5519.9,60.0,-60.0,4.554,0.1,-0.1,0.123,0.04,-0.04,2.1,1.0,-1.0,5511.27493765,58.4880130592,-53.7244152272,4.49778709403,0.0236702073818,-0.0305526577505,0.0961347650543,0.042346016405,-0.0386660756071,0.915108777636,0.0220744993585,-0.0192868581282,0.959612129755,0.0347043131903,-0.0323269385064,3.50837497858,2.71994530194,-2.10771031263,9.545106005,0.24926493231,-0.398771831995,0.001257,2.40740524216e-05,-2.40740524216e-05,2.01727866497,0.235370225764,-0.235370225764,0.104111320061,0.00120680175039,-0.00120680175039,64.3234866263,4.27984613101,-4.27984613101,721.698695678,11.996789703,-11.996789703
